1.7,-0.999999999,-1,-0.999999999,0.871921689628447,-0.0508821156979552,-0.0383830417750825,-0.0546361976982318,0.922972187859905,-0.0667620817500105,-0.0475511166507916,-0.058190987017015,0.884048141751933,0.11022757635563,0.0389220655867202,0.0173825405726848,0.0551099951526375,0.0408452401466912,-0.00476542006647195,0.0614366179936367,-0.0110611685150616,0.0230492266267921,-0.00698397908209275,-0.0440792910602077,0.0158367581523551,-0.0342281518779029,-0.0238798653700341,0.00815452573050532,0.00235523256929796,0.000582018153701361,-0.0036940715841479,0.0150579803541861,0.0651281510397138,-0.000847012968991742,0.0407953820191139,0.0471615964089862,0.059064064556679,-0.00633918867985997,0.0651278462883001,0.0263456711585512,0.0345815132841984,-0.0129281139519148,0.0671631645138384,0.000430743368088737,0.0252325878529972,0.0494754406233832,0.0339764167093001,0.0376675191154868,0.101322676759934,-0.017876295512914,0.0115900132144813,-0.0438014030749333,-0.00903830142959558,-0.000856199049180171,0.00354697378264531,-0.0427294069472987,0.018478161806552,-0.011300994363044,-0.00156634782212205,-0.00947769756850067,-0.0139459231588876,-0.00900991956348897,-0.00153592375191251,-0.0111268075160751,-0.00999151498258856,-0.0165672520129435,-0.00221896146508498,-0.00407938557070272,0.0022521859722007,-0.00503288570034912,0.0118877067761243,-0.0101504904947729,-0.0393709948400509,0.00819354723560843,-0.0368178541533417,-0.0170162397153534
1.7,-0.999999999,-0.866666666666667,-1,0.853206707842899,-0.0427561286050388,-0.054579853296209,-0.0347737245798297,0.875343237402277,-0.0312368097596813,-0.0553482629438604,-0.0387859280993833,0.906289860591971,0.100004181701125,0.0254688734341688,0.0360792714409202,0.0270634443436043,0.0356144913817648,-0.0067485300428451,0.0494534810319714,-0.00194311002065424,0.0225248465082639,-0.00485372895530528,-0.0392117006921233,0.0169199903255579,-0.0345802793119484,-0.0159427779868352,0.0101733725511009,0.00307718932428818,-0.00124825799082063,-0.00315063116369413,0.0523343358362662,0.0627009928804032,-0.00285948880256002,0.0493250423790845,0.0986889786737976,0.0456383166952399,-0.00610854203651327,0.0554085182852597,0.0786386477987727,0.0262783544089718,-0.00351824942950027,0.0651028362655864,-0.000442892575020185,0.0182941187007205,0.0324944123357183,0.0510211787904214,0.0218856951323704,0.0360429127405607,-0.0196112718671486,0.00502745408487378,-0.0441997820372242,-0.0122173120255065,0.000941784877478842,0.00448334339138313,-0.0400011506597516,0.012307732802587,-0.0119378734718299,-0.00204163950846531,-0.00599679302808527,-0.0196924365466761,-0.00509956009274351,-0.00366254215737879,-0.0121822592399581,-0.0117239547478486,-0.0148149000353163,-0.0031411767423091,-0.0038105654720538,-0.00131757918733338,0.00145742974165639,0.0120297725294555,-0.00931279315239289,-0.0444822694067219,0.00895108247938237,-0.0334537948482669,-0.0242815787629876
1.7,-0.999999999,-0.733333333333333,-1,0.811660698312473,-0.0353418012241677,-0.0508975919325491,-0.0109708690968135,0.820299024887691,-0.00658469680760358,-0.0534118303640334,-0.0308551185225957,0.855054606989394,0.0888398329387209,0.0141602016686524,0.0380594724759805,-0.00128705981478376,0.0331896388939728,-0.00409133566222422,0.0498206203438882,0.00257809179074835,0.0171824935120203,-0.000295909602455402,-0.0338151871015005,0.0169082265342918,-0.0228311953288417,-0.00971615464248393,0.00676326716206825,0.00672277319338723,-0.00242874903078542,-0.00205282307718388,0.0994607603861262,0.0608615941419831,-0.00417988751331635,0.0422554139847893,0.14977238965781,0.0354519161001814,-0.00791046758442353,0.0499283678735351,0.128874353678302,0.0262369372529194,0.000242653509515342,0.057916354532529,-0.00119148290869867,0.0166078388505673,0.00786969909090734,0.0485403675531661,0.0136616274712083,0.0381413285940953,-0.0186987567761496,0.00139515733824572,-0.0424839350353792,-0.0104570087702723,0.00161226245704092,0.00277728337109283,-0.0394780364977349,0.00783584393220101,-0.0105619590944667,-0.00355033807873717,-0.00395808732714605,-0.0222056851495182,-0.00522075122946337,-0.00441053582627789,-0.00971204837285188,-0.0150559869191593,-0.0133434031251599,-0.00454271565072811,-0.00198406389925188,-0.00320748638819784,0.0052185095964646,0.0108040515904401,-0.00718254776907409,-0.034066304152405,0.0101371253376134,-0.0278982436401081,-0.0210416489156571
1.7,-0.999999999,-0.6,-1,0.757144680612781,-0.0329899594896214,-0.048377544955792,0.00881189422968488,0.76240002371266,0.0109564355133283,-0.0505454324878217,-0.0259023428882712,0.797245878826771,0.0789035677382613,0.00901738930577435,0.0399929513167079,-0.0214478925763943,0.0306468853570638,-0.00290924393430389,0.0494111265667159,0.00488476136322332,0.0132996522040596,0.00650499457257325,-0.0288524882062967,0.0196429171046009,-0.00669518387114813,-0.00444430385098629,0.00471749286526171,0.0123272708846276,-0.00379436198141559,-0.000741262550723099,0.157198125550313,0.058580813803898,-0.00859235970549474,0.0256461057046082,0.204725004332645,0.0212593626904178,-0.0118792932696862,0.0449630664828642,0.188276255160101,0.0249038551271432,0.00257282396624937,0.0531407695261256,-0.00132670904089152,0.0149433170319638,-0.010492793290324,0.0459716740760074,0.00852367969774077,0.0346087818033412,-0.017814477529634,-0.00104995029471835,-0.0423174583760955,-0.00847696110149388,0.00181985869963541,0.00242789985599109,-0.0399522539089432,0.00538354766829803,-0.00963419947606714,-0.0054147458394278,-0.00201777997411802,-0.0258296925932213,-0.00512355627879624,-0.00446034514736414,-0.00818169765712601,-0.0196621929465723,-0.0117192687218595,-0.00564438436488219,0.000451446546739519,-0.00497338642072633,0.0107115071556619,0.009434362586943,-0.00521506517431089,-0.0191253587461116,0.0137120142399541,-0.022738562431677,-0.0162244321569841
1.7,-0.999999999,-0.466666666666667,-1,0.695545713311158,-0.0329199907504021,-0.0455407181144579,0.0220762844756461,0.70152296904467,0.0231308173900161,-0.0477895262412013,-0.0239573472510312,0.733668997389006,0.070267974750249,0.0070284935829228,0.0405496232178319,-0.0353465175115479,0.0275710351064395,-0.00254070206217355,0.0479641016221325,0.00625867167780127,0.0106860441025904,0.0143566155587623,-0.0243428282106063,0.0233340680521822,0.00937962590223634,0.000203967149859124,0.00354505289710207,0.0183057715526628,-0.0051931131494683,0.000813672208044985,0.220411424327933,0.0555418255581653,-0.0142850844406306,0.00908260637505138,0.263943835049533,0.00618219895644494,-0.0170954297676343,0.0403992886166755,0.252742052205683,0.0227708765268807,0.00407539944522348,0.0495170119012692,-0.00145772064943614,0.0130661854764436,-0.0234630183561014,0.0442495282535645,0.00617929693742353,0.0297622014275464,-0.0169621289650171,-0.00240983277633675,-0.0424100819671573,-0.00652728527896677,0.00175653027400341,0.00273836546434171,-0.0404000787838623,0.00417963038955328,-0.00907571309044981,-0.00720356750016314,-0.000243924913169324,-0.0295636908215147,-0.00458917884386368,-0.0041908491352082,-0.00721974683085052,-0.0243571684224526,-0.0100384689525526,-0.00651414422885693,0.00293008439234278,-0.00648109030255044,0.0167810266695444,0.00792782138201874,-0.00317744699703565,-0.00348769188877936,0.018515095253745,-0.0181069801121988,-0.0107306700208475
1.7,-0.999999999,-0.333333333333333,-1,0.630113999669803,-0.0340187177096448,-0.0425055390105278,0.0296545528678209,0.63859901992949,0.0308112609198136,-0.0447396575387659,-0.0238553248922824,0.666559585540265,0.0621020348828864,0.00671435559552708,0.0400564353747113,-0.043905143715458,0.0241259861198572,-0.00258674148340666,0.0456785304984289,0.00717203475989262,0.00880801357841809,0.0226441170909037,-0.0204083365053681,0.0271239370478591,0.023525051668519,0.00450108612624205,0.00299194086620964,0.0241344870506704,-0.00644344722669682,0.002551876955394,0.286767351363639,0.0522322266587585,-0.0202250728610828,-0.00532106704466688,0.326062671652945,-0.0079824809108945,-0.0227601566640135,0.0363176019011014,0.319948199845283,0.020234315579454,0.00506097185831206,0.0462638438629904,-0.001744289621561,0.0110978650710332,-0.0317048722078153,0.0424829643437381,0.00548574339021358,0.024413969080699,-0.01605067002822,-0.00298530015015963,-0.0422292584972152,-0.00459265998230687,0.0015498916772808,0.00334587880616389,-0.0403887907187162,0.00374188812314545,-0.00858992624132351,-0.00888347344973999,0.00125744173207586,-0.0329456741085854,-0.00373441927910966,-0.00381573277540951,-0.00655868843434428,-0.0287222615309819,-0.00846914126449849,-0.00722694512565941,0.00545202781630885,-0.00763337268439433,0.0228501920791105,0.0064103754093708,-0.00111856983284708,0.0107937939002839,0.0237184400853912,-0.0141074623166399,-0.00492080919933913
1.7,-0.999999999,-0.2,-1,0.56246791890965,-0.0358976754841015,-0.03909910956842,0.0322717299776219,0.57442658540557,0.0342763471472813,-0.0411721308637393,-0.0248634000786654,0.597362183232177,0.0540737849314464,0.00749174130123487,0.0386209954020952,-0.0476993874728511,0.0204851849321163,-0.00284826635361983,0.0426612400682748,0.00773634131511983,0.00728546173917406,0.0311211433760729,-0.0171289042336295,0.0306406977771163,0.0348645510166115,0.00859863228730007,0.00286621435743678,0.0295761532205655,-0.00745787336603859,0.00442294992743852,0.354936282478604,0.0490787516591002,-0.0259671322168128,-0.0168099951344765,0.389949984107776,-0.0201654681489886,-0.0283808338636316,0.032778320413742,0.388787390090852,0.0175018146724902,0.00561107168023875,0.0428636707096866,-0.00220427093186939,0.0091282012020351,-0.0355141985394956,0.0401590690561749,0.00584567944548874,0.0187393662850692,-0.0150383256177797,-0.00297621244346526,-0.0415216704322001,-0.00265977203700873,0.00125872968964463,0.00407611495271117,-0.0397120441504659,0.00382246729113536,-0.00806298050876407,-0.0104545491622655,0.00243001360074538,-0.0357865078113629,-0.00264990846301324,-0.00340942413627785,-0.00604218468018221,-0.032546639592967,-0.0071121609151468,-0.00781384732147241,0.00805133145106172,-0.00840665725318997,0.028650290459793,0.00495757442851332,0.00088644729625191,0.0226797362731017,0.028837463797522,-0.01078555600072,0.00103798475112968
1.7,-0.999999999,-0.0666666666666667,-1,0.493674025351722,-0.0384173177504629,-0.0351496167840893,0.0304755777319719,0.509599294459523,0.0338058317721134,-0.0370130426571363,-0.0266548640160483,0.527110219306144,0.0460454130923931,0.00912323058250879,0.0363202802905459,-0.0471483534726689,0.0167601521446533,-0.00326432421187967,0.0389694035790235,0.0079630331812552,0.00590081503133115,0.0396533308082531,-0.0145483132713421,0.0336503994900589,0.0428491629317599,0.0125704315943699,0.00302141415385549,0.0344706347746949,-0.00819643471155442,0.00638301441989594,0.424001981751316,0.0463428036112239,-0.0312995302579581,-0.0249038004987774,0.454809043986692,-0.0295939138764086,-0.0336653105422998,0.0298198622304436,0.458479733333794,0.0146658851571111,0.00573020209950599,0.0390310604833131,-0.00283893248913715,0.00718533499991049,-0.0351789884088572,0.0371189588544193,0.00702486137210137,0.0128425671155349,-0.0139084621091395,-0.00248575271046528,-0.0401669428405438,-0.000737561353344421,0.00091483725873051,0.00484732915816065,-0.0382852996815966,0.0043036609477862,-0.00744904491247582,-0.0119092136064988,0.00324594074126801,-0.0379728844762344,-0.00139229905073483,-0.00299432967389056,-0.0055834197795564,-0.0356924740086346,-0.00601966377704137,-0.00828246042840706,0.0107288613634046,-0.00879320070203429,0.0340118222346356,0.00358146240983671,0.00281241693336233,0.0314877171308922,0.0335480829915427,-0.00815416457526434,0.00700940610982573
1.7,-0.999999999,0.0666666666666667,-1,0.424505968809546,-0.0415265021798164,-0.0305780940628112,0.024719416250455,0.444591005204541,0.0296936131785666,-0.0322786823881622,-0.0290975019074757,0.456544019389124,0.0379736303719024,0.0115138045175651,0.033232431661712,-0.0425781395288663,0.0130032308727876,-0.00382899405238337,0.0346486693204423,0.00785011814664259,0.00454655021333733,0.0481723847322875,-0.0126994019105484,0.0360104601528976,0.0470895843188611,0.0164486480023727,0.00337069968718059,0.0387050916814546,-0.00863825880528611,0.0084145663592046,0.493265152646531,0.044165435615377,-0.0361263292609035,-0.0292933582379759,0.520074639201117,-0.035760747747967,-0.0384338718116796,0.027441655566818,0.52841149346267,0.0117605439969832,0.00541783736192707,0.0346293818912434,-0.00363870516840516,0.00524655168861569,-0.0309792633048047,0.0333615674333343,0.00894201361799764,0.00678952786403578,-0.0126526074261104,-0.00156606265718447,-0.0381166505108155,0.00115448026477307,0.000540631216970149,0.00563125643782344,-0.0360928101202309,0.00513185045030422,-0.00672765109062166,-0.0132396313400195,0.00369199993674325,-0.0394457657758765,3.61198346201033e-06,-0.00258169545897286,-0.00514041845948059,-0.0380734162903765,-0.0052206673742129,-0.00863724016858691,0.0134682911745325,-0.0087908207579999,0.03885595813787,0.00228336419457455,0.00467446026331073,0.036765236028356,0.0376538293359509,-0.00620082105295447,0.0129080769827374
1.7,-0.999999999,0.2,-1,0.355623220002055,-0.045164772331877,-0.0253933148969187,0.0154172425312802,0.379875697160961,0.0222737478460088,-0.0270508453188016,-0.0321362893245043,0.386273189591764,0.0298676035774332,0.014622406871949,0.0294610851925815,-0.0342827715999018,0.00921462112780973,-0.00456379881574489,0.0297612119594015,0.00740612712992266,0.00318046528364543,0.0566465354759606,-0.011623270607509,0.0376416549513311,0.0472475706454102,0.0202310312104783,0.00386504231086871,0.0421972043018616,-0.00876955588129314,0.0105258982279936,0.56209314384122,0.042602539219926,-0.0404330288552519,-0.0297147492535492,0.585293614149511,-0.0382894948380035,-0.0426117669653968,0.0256118209088867,0.598000194906304,0.00879982756999816,0.00468456990159356,0.0296258106073643,-0.00459355049629894,0.0032552521585357,-0.0232175269426642,0.0289806901301004,0.0115824349721868,0.00064224067516544,-0.0112665907056064,-0.000247007552056269,-0.0353743782539816,0.00298793957396578,0.000154856471686515,0.00642962565139926,-0.0331663811951782,0.00627820651710631,-0.00588887314306318,-0.0144359145291398,0.00375501338361868,-0.0401924648560746,0.00151451322238734,-0.00218863092927825,-0.00470228782588314,-0.0396443163993193,-0.00474270583297079,-0.00888434178360743,0.0162343982283397,-0.00840091442049288,0.0431766249495805,0.00106250326632654,0.00650658221265084,0.0381631539900396,0.0410742563295785,-0.00490118679116495,0.0186727757148126
