0.1,-1,-1,1,0,-1.89410710825857e-39,1,1.64555562807523e-17,0,6.88766221184934e-41,1.36715663902536e-17,-4.22592864027488e-28,0,8.42590677249569e-39,-4.33254732448758e-28,1.46437856083174e-17,0,5.12442068561591e-38,1.52485892019496e-17
0.1,-1,-0.894736842105263,0.947368421052632,0,2.0662986635548e-39,0.947368421052632,-4.40925301643246e-18,0,0,-3.66328517353692e-18,8.23852960159254e-28,0,0,8.84152943929758e-28,0.0526315789473685,0,-2.20405190779179e-38,0.0526315789473685
0.1,-1,-0.789473684210526,0.894736842105263,0,-6.61215572337537e-39,0.894736842105263,1.18145578497757e-18,0,0,9.81574303894122e-19,-2.8728189766093e-27,0,-8.81620763116716e-39,-3.10335704327028e-27,0.105263157894737,0,3.52648305246686e-38,0.105263157894737
0.1,-1,-0.684210526315789,0.842105263157895,0,3.52648305246686e-38,0.842105263157895,-3.16570123477818e-19,0,0,-2.63012042039571e-19,1.06674229462833e-26,0,3.52648305246686e-38,1.15292752291513e-26,0.157894736842105,0,0,0.157894736842105
0.1,-1,-0.578947368421053,0.789473684210526,0,-8.52233404346158e-38,0.789473684210526,8.48247089337021e-20,0,-7.64071328034487e-38,7.04738642641637e-20,-3.97968728084767e-26,0,-8.22846045575601e-38,-4.30137438733351e-26,0.210526315789474,0,0,0.210526315789474
0.1,-1,-0.473684210526316,0.736842105263158,0,3.05628531213795e-37,0.736842105263158,-2.27287122569905e-20,0,3.05628531213795e-37,-1.88834150170832e-20,1.48520068287635e-25,0,3.05628531213795e-37,1.60525700264192e-25,0.263157894736842,0,0,0.263157894736842
0.1,-1,-0.368421052631579,0.684210526315789,0,-1.1284745767894e-36,0.684210526315789,6.09014009425998e-21,0,-1.69271186518409e-36,5.05979580416919e-21,-5.54283400339408e-25,0,-1.1284745767894e-36,-5.99089057183427e-25,0.315789473684211,0,0,0.315789473684211
0.1,-1,-0.263157894736842,0.631578947368421,0,0,0.631578947368421,-1.6318481200494e-21,0,4.89005649942072e-36,-1.35576819959354e-21,2.06861353307475e-24,0,2.06887005744723e-36,2.23583052846952e-24,0.368421052631579,0,-2.70833898429455e-35,0.368421052631579
0.1,-1,-0.157894736842105,0.578947368421052,0,7.52316384526264e-37,0.578947368421052,4.37252385937615e-22,0,-1.80555932286303e-35,3.63276994204993e-22,-7.72017073195808e-24,0,-7.52316384526264e-36,-8.34423305669464e-24,0.421052631578947,0,1.08333559371782e-34,0.421052631578947
0.1,-1,-0.0526315789473684,0.526315789473684,0,0,0.526315789473684,-1.17161423701063e-22,0,3.61111864572607e-35,-9.73397772264268e-23,2.88120693947986e-23,0,7.22223729145213e-35,3.1141101698309e-23,0.473684210526316,0,5.77778983316171e-34,0.473684210526316
0.1,-1,0.0526315789473684,0.473684210526316,0,0,0.473684210526316,3.13933088666352e-23,0,-2.64815367353245e-34,2.60821147007141e-23,-1.07528106847024e-22,0,-8.42594350669416e-35,-1.16220173736534e-22,0.526315789473684,0,1.54074395550979e-33,0.526315789473684
0.1,-1,0.157894736842105,0.421052631578947,0,-2.40741243048404e-35,0.421052631578947,-8.41181176547845e-24,0,1.0111132208033e-33,-6.98868157642957e-24,4.01300357993297e-22,0,2.88889491658085e-34,4.33739593247855e-22,0.578947368421053,0,-6.16297582203915e-33,0.578947368421053
0.1,-1,0.263157894736842,0.368421052631579,0,9.62964972193618e-35,0.368421052631579,2.25393819527858e-24,0,-3.94815638599383e-33,1.8726116050042e-24,-1.49767332512578e-21,0,-1.15555796663234e-33,-1.61873819925488e-21,0.631578947368421,0,2.31111593326468e-32,0.631578947368421
0.1,-1,0.368421052631579,0.315789473684211,0,-1.15555796663234e-33,0.315789473684211,-6.03941015635888e-25,0,1.4637067577343e-32,-5.01764843587249e-25,5.58939294251011e-21,0,3.85185988877447e-33,6.04121320377163e-21,0.684210526315789,0,-8.62816615085482e-32,0.684210526315789
0.1,-1,0.473684210526316,0.263157894736842,0,4.62223186652937e-33,0.263157894736842,1.61825867264969e-25,0,-5.39260384428426e-32,1.34447769344798e-25,-2.08598984449104e-20,0,-1.54074395550979e-32,-2.25461146158316e-20,0.736842105263158,0,2.95822839457879e-31,0.736842105263158
0.1,-1,0.578947368421053,0.210526315789474,0,1.97215226305253e-31,0.210526315789474,-4.33627070382292e-26,0,1.29422492262822e-31,-3.60262337919414e-26,7.78502008380068e-20,0,-9.24446373305873e-32,8.4143245259555e-20,0.789473684210526,0,-9.86076131526265e-31,0.789473684210526
0.1,-1,0.684210526315789,0.157894736842105,0,0,0.157894736842105,1.16230745323603e-26,0,-6.47112461314111e-32,9.65716582296862e-27,-2.90540904906229e-19,0,2.77333911991762e-32,-3.14026866422391e-19,0.842105263157895,0,1.97215226305253e-31,0.842105263157895
