0,-66.7345832083214,-5.55107089814268,0.125469384171544,-1.70925828104829,0.644645046839811,0.609963540747795,-0.302121245060358,0.271187101782854,0.16955807425824,-0.152448780926307,-0.11539663421445,0.0938641405924623,-0.0806500288298563,0.0644844089575003,-0.051648578989642,0.0409662395833086,-0.00185326416050265,0.0395269640405486,0.0261975298316838,-0.00243879252256079
0.02,-66.7419872933793,-5.53720453407561,0.108208477626178,-1.69721372859288,0.630952117673981,0.598613810329136,-0.291502810765692,0.261553753708508,0.160460210366369,-0.143958149386878,-0.107000869933142,0.0864233599974895,-0.0728044573988134,0.0575888803929582,-0.0452537417580572,0.0353670281151739,-0.00116503735449682,0.033204533609713,0.0221310890001069,-0.00187361896238785
0.04,-66.774193071208,-5.47660158010341,0.0312643170058715,-1.64510222153487,0.570049034853534,0.549459925963624,-0.244425459262265,0.219778888628943,0.120503136141917,-0.10720946121061,-0.0700478305363167,0.0545539534539914,-0.0383391815443063,0.028327725913482,-0.0176663119375314,0.012150860662214,-0.00268781672736032,0.0084351630301323,0.00329577531928151,-0.00184621427062453
0.06,-66.8325141675712,-5.36660990711421,-0.106786475440155,-1.54942247550259,0.461100379650343,0.459738716709374,-0.160765791130132,0.144445346932769,0.0500914286623983,-0.0419726394396728,-0.0060506724993809,-0.00105319095795881,0.0200881349075492,-0.0217534805432505,0.028171068612638,-0.0265213831937135,-0.0011615320729962,-0.0333078463375589,-0.0255206143835254,-0.000201581580933358
0.08,-66.9144269602235,-5.20834697119543,-0.295019476105648,-1.41131501401103,0.314065082623739,0.334607892757945,-0.0516719030191312,0.0449924426604463,-0.0363708059749678,0.0375068079373468,0.0655686331570544,-0.0617302225359239,0.0767181873548758,-0.0680249578865763,0.0649164850288591,-0.0555087161904928,0.00468571179950309,-0.0603798594896948,-0.0389792408726053,0.00365875302319916
0.1,-67.0189413971283,-5.00325300131928,-0.538551424401763,-1.23402746232285,0.126960781924037,0.178826216774648,0.081134993407988,-0.0715919069353885,-0.132778577835015,0.120713583004317,0.135164255559597,-0.113689932073651,0.11958653778428,-0.0955829378423753,0.0807902271030058,-0.0600629185624538,0.000802728609178341,-0.0551926845565209,-0.0354956818949358,0.000675977745876002
0.12,-67.1285930729297,-4.77992318261975,-0.783240010251449,-1.04390060539809,-0.0526014510742416,0.0278228880223621,0.19221459452984,-0.163718249557589,-0.192200699521033,0.163109149958295,0.153788625547082,-0.116055132395177,0.10245689511137,-0.0696466723599124,0.0449888463481916,-0.0227660415211044,0.000591121648943595,-0.00734261413940711,0.00124636981136619,-0.000444296537535055
0.14,-67.2654655884889,-4.49864547647722,-1.08587641646234,-0.808159815920318,-0.270259404722635,-0.152209385646792,0.319643201287506,-0.265054575599378,-0.251730851978626,0.19967740497193,0.161431655491794,-0.105851577380882,0.0721414528422161,-0.0330686326344042,0.00243879469113592,0.0183070277502205,-0.000995241553093069,0.0387235740397517,0.0324901381967577,-0.00250398951311655
0.16,-67.4236125271461,-4.15759977237743,-1.41183924121116,-0.536184318427573,-0.480412606566345,-0.31882565333792,0.400278315390641,-0.308280913597187,-0.236454117572965,0.157905443261798,0.0883322280401425,-0.0289179399684886,-0.0192312554560226,0.0431196963960548,-0.0589295942709435,0.0554160427427158,-0.00160072553125372,0.0597943421007346,0.0390557099459838,-0.000552671368503461
0.18,-67.5976227370736,-3.77688072544452,-1.75962361383338,-0.242965835580141,-0.689309241242542,-0.47660413146012,0.458449337870945,-0.324913239945831,-0.194527495815769,0.0940718818470756,0.00288062610378644,0.0481711049611624,-0.0968633485951913,0.0977618397486134,-0.0925124169928496,0.0661652893110854,-0.00101737848249617,0.0509073089582483,0.0236790582037472,0.000157792123725131
0.2,-67.7855063804403,-3.35238182604549,-2.11536534601073,0.0606584423057746,-0.870806498507633,-0.593540516005224,0.460795176311846,-0.280622757604158,-0.102191567294893,-0.00759196857864789,-0.095655548322091,0.116684785270282,-0.134422531264029,0.0992971532553103,-0.0621292427878627,0.0203678819860044,-0.00110893444062389,-0.014812785729672,-0.0258772564797846,-0.000451940003901766
0.22,-67.9600863268626,-2.94241193608379,-2.41711201067001,0.323475564329845,-0.980816739457225,-0.633609025536151,0.39060998014637,-0.172135971511579,0.0238384350293267,-0.116494822769982,-0.166931393203993,0.139998095690493,-0.104604251277033,0.0411018701065077,0.013214352016333,-0.0407313166055623,0.00117990572078712,-0.0633249716816033,-0.039576053938648,0.00413053977931915
0.24,-68.1740491736162,-2.42500019730391,-2.74634575988692,0.610783649871053,-1.03681217072189,-0.601582862503183,0.24150818457315,-0.00473814349406938,0.165536049340959,-0.19950318062164,-0.172607423028813,0.084834508164554,0.00211046714081779,-0.0625096840676614,0.0945724903284128,-0.0798837070267488,0.000759729758582317,-0.0597819338126829,-0.0255732124144189,-0.00329670645357995
0.26,-68.3844822506657,-1.91341892406639,-3.05097361124067,0.873458067098575,-1.06829431069873,-0.551814351575573,0.0994368372447877,0.134809143710919,0.259789395320829,-0.230569979290965,-0.141275072093133,0.0234461418801891,0.0727011707696578,-0.101925902198328,0.0942366246024926,-0.0520326080098731,-0.00585582980710012,-0.0067515376945175,0.00460820840148615,-0.00639917104610451
0.28,-68.5908239226701,-1.39224685651249,-3.27747930739732,1.05516865098361,-0.972780531864635,-0.383366554466413,-0.095725763619603,0.264025178662448,0.268871904910197,-0.144324152382813,0.000888321036003563,-0.0937777468346864,0.133614082503643,-0.0840939422039568,0.0133590296681512,0.0436346251735345,0.012698573112151,0.0745344081544739,0.0644622973002453,0.0105292300962909
