10000000,0,-1,0.052632,0.47368,0
01000000,0,-1,0.052632,2.6482e-34,0.47368
00100000,0,-1,0.052632,2.7266e-23,0
00010000,0,-1,0.052632,-2.287e-34,2.6082e-23
00001000,0,-1,0.052632,-1.0753e-22,0
00000100,0,-1,0.052632,8.4132e-35,-1.0476e-22
00000010,0,-1,0.052632,0.52632,0
00000001,0,-1,0.052632,6.5427e-34,0.52632
10000000,0,-1,0.15789,0.42105,0
01000000,0,-1,0.15789,-9.6296e-34,0.42105
00100000,0,-1,0.15789,-7.306e-24,0
00010000,0,-1,0.15789,9.1482e-34,-6.9887e-24
00001000,0,-1,0.15789,4.013e-22,0
00000100,0,-1,0.15789,-3.1398e-34,3.9098e-22
00000010,0,-1,0.15789,0.57895,0
00000001,0,-1,0.15789,-2.4418e-33,0.57895
10000000,0,-1,0.26316,0.36842,0
01000000,0,-1,0.26316,3.563e-33,0.36842
00100000,0,-1,0.26316,1.9576e-24,0
00010000,0,-1,0.26316,-3.2741e-33,1.8726e-24
00001000,0,-1,0.26316,-1.4977e-21,0
00000100,0,-1,0.26316,1.1718e-33,-1.4591e-21
00000010,0,-1,0.26316,0.63158,0
00000001,0,-1,0.26316,9.1128e-33,0.63158
10000000,0,-1,0.36842,0.31579,0
01000000,0,-1,0.36842,-1.3867e-32,0.31579
00100000,0,-1,0.36842,-5.2454e-25,0
00010000,0,-1,0.36842,1.2711e-32,-5.0176e-25
00001000,0,-1,0.36842,5.5894e-21,0
00000100,0,-1,0.36842,-4.3732e-33,5.4456e-21
00000010,0,-1,0.36842,0.68421,0
00000001,0,-1,0.36842,-3.401e-32,0.68421
10000000,0,-1,0.47368,0.26316,0
01000000,0,-1,0.47368,5.0845e-32,0.26316
00100000,0,-1,0.47368,1.4055e-25,0
00010000,0,-1,0.47368,-5.0845e-32,1.3445e-25
00001000,0,-1,0.47368,-2.086e-20,0
00000100,0,-1,0.47368,1.6321e-32,-2.0323e-20
00000010,0,-1,0.47368,0.73684,0
00000001,0,-1,0.47368,1.2693e-31,0.73684
10000000,0,-1,0.57895,0.21053,0
01000000,0,-1,0.57895,1.9722e-31,0.21053
00100000,0,-1,0.57895,-3.7663e-26,0
00010000,0,-1,0.57895,2.7117e-31,-3.6026e-26
00001000,0,-1,0.57895,7.785e-20,0
00000100,0,-1,0.57895,5.1322e-32,7.5847e-20
00000010,0,-1,0.57895,0.78947,0
00000001,0,-1,0.57895,-1.0457e-31,0.78947
10000000,0,-1,0.68421,0.15789,0
01000000,0,-1,0.68421,2.4652e-32,0.15789
00100000,0,-1,0.68421,1.0095e-26,0
00010000,0,-1,0.68421,-7.3956e-32,9.6572e-27
00001000,0,-1,0.68421,-2.9054e-19,0
00000100,0,-1,0.68421,3.5565e-32,-2.8307e-19
00000010,0,-1,0.68421,0.84211,0
00000001,0,-1,0.68421,1.548e-31,0.84211
10000000,0,-1,0.78947,0.10526,0
01000000,0,-1,0.78947,-6.163e-33,0.10526
00100000,0,-1,0.78947,-2.7186e-27,0
00010000,0,-1,0.78947,2.003e-32,-2.6024e-27
00001000,0,-1,0.78947,1.0843e-18,0
00000100,0,-1,0.78947,-9.0097e-33,1.0564e-18
00000010,0,-1,0.78947,0.89474,0
00000001,0,-1,0.78947,-3.7784e-32,0.89474
10000000,0,-1,0.89474,0.052632,0
01000000,0,-1,0.89474,3.0815e-33,0.052632
00100000,0,-1,0.89474,7.7883e-28,0
00010000,0,-1,0.89474,-3.8519e-33,7.5255e-28
00001000,0,-1,0.89474,-4.0467e-18,0
00000100,0,-1,0.89474,4.7367e-34,-3.9426e-18
00000010,0,-1,0.89474,0.94737,0
00000001,0,-1,0.89474,-3.6644e-33,0.94737
10000000,0,-1,1,1.4854e-17,0
01000000,0,-1,1,-7.7037e-34,1.4675e-17
00100000,0,-1,1,-3.968e-28,0
00010000,0,-1,1,1.0111e-33,-4.0778e-28
00001000,0,-1,1,1.5103e-17,0
00000100,0,-1,1,-1.2692e-34,1.4714e-17
00000010,0,-1,1,1,0
00000001,0,-1,1,9.8188e-34,1
10000000,0,-0.89474,-1,0.94737,0
01000000,0,-0.89474,-1,-1.0331e-39,0.94737
00100000,0,-0.89474,-1,0.052632,0
00010000,0,-0.89474,-1,1.1709e-39,0.052632
00001000,0,-0.89474,-1,8.6652e-28,0
00000100,0,-0.89474,-1,-4.3007e-41,8.615e-28
00000010,0,-0.89474,-1,-3.9238e-18,0
00000001,0,-0.89474,-1,-3.3445e-40,-4.0031e-18
10000000,0,-0.89474,-0.89474,0.9007,0.0059479
01000000,0,-0.89474,-0.89474,0.0059479,0.9007
00100000,0,-0.89474,-0.89474,0.046666,-0.0059479
00010000,0,-0.89474,-0.89474,-0.0059479,0.046666
00001000,0,-0.89474,-0.89474,0.005966,0.0059479
00000100,0,-0.89474,-0.89474,0.0059479,0.005966
00000010,0,-0.89474,-0.89474,0.046666,-0.0059479
00000001,0,-0.89474,-0.89474,-0.0059479,0.046666
10000000,0,-0.89474,-0.78947,0.85132,0.0096033
01000000,0,-0.89474,-0.78947,0.0087795,0.85176
00100000,0,-0.89474,-0.78947,0.043418,-0.0096033
00010000,0,-0.89474,-0.78947,-0.0087795,0.042979
00001000,0,-0.89474,-0.78947,0.0092136,0.0096033
00000100,0,-0.89474,-0.78947,0.0087795,0.0096528
00000010,0,-0.89474,-0.78947,0.09605,-0.0096033
00000001,0,-0.89474,-0.78947,-0.0087795,0.09561
10000000,0,-0.89474,-0.68421,0.80135,0.012256
01000000,0,-0.89474,-0.68421,0.010688,0.80195
00100000,0,-0.89474,-0.68421,0.040756,-0.012256
00010000,0,-0.89474,-0.68421,-0.010688,0.040158
00001000,0,-0.89474,-0.68421,0.011876,0.012256
00000100,0,-0.89474,-0.68421,0.010688,0.012473
00000010,0,-0.89474,-0.68421,0.14602,-0.012256
00000001,0,-0.89474,-0.68421,-0.010688,0.14542
10000000,0,-0.89474,-0.57895,0.75111,0.014306
01000000,0,-0.89474,-0.57895,0.012044,0.75174
00100000,0,-0.89474,-0.57895,0.038361,-0.014306
00010000,0,-0.89474,-0.57895,-0.012044,0.037736
00001000,0,-0.89474,-0.57895,0.014271,0.014306
00000100,0,-0.89474,-0.57895,0.012044,0.014895
00000010,0,-0.89474,-0.57895,0.19626,-0.014306
00000001,0,-0.89474,-0.57895,-0.012044,0.19563
10000000,0,-0.89474,-0.47368,0.70075,0.015911
01000000,0,-0.89474,-0.47368,0.013033,0.70132
00100000,0,-0.89474,-0.47368,0.03609,-0.015911
00010000,0,-0.89474,-0.47368,-0.013033,0.035519
00001000,0,-0.89474,-0.47368,0.016541,0.015911
00000100,0,-0.89474,-0.47368,0.013033,0.017113
00000010,0,-0.89474,-0.47368,0.24662,-0.015911
00000001,0,-0.89474,-0.47368,-0.013033,0.24604
10000000,0,-0.89474,-0.36842,0.65033,0.017145
01000000,0,-0.89474,-0.36842,0.013748,0.6508
00100000,0,-0.89474,-0.36842,0.033883,-0.017145
00010000,0,-0.89474,-0.36842,-0.013748,0.033409
00001000,0,-0.89474,-0.36842,0.018749,0.017145
00000100,0,-0.89474,-0.36842,0.013748,0.019223
00000010,0,-0.89474,-0.36842,0.29704,-0.017145
00000001,0,-0.89474,-0.36842,-0.013748,0.29657
10000000,0,-0.89474,-0.26316,0.59987,0.018047
01000000,0,-0.89474,-0.26316,0.014246,0.60022
00100000,0,-0.89474,-0.26316,0.031707,-0.018047
00010000,0,-0.89474,-0.26316,-0.014246,0.031356
00001000,0,-0.89474,-0.26316,0.020925,0.018047
00000100,0,-0.89474,-0.26316,0.014246,0.021276
00000010,0,-0.89474,-0.26316,0.3475,-0.018047
00000001,0,-0.89474,-0.26316,-0.014246,0.34715
10000000,0,-0.89474,-0.15789,0.5494,0.018639
01000000,0,-0.89474,-0.15789,0.01456,0.54962
00100000,0,-0.89474,-0.15789,0.029546,-0.018639
00010000,0,-0.89474,-0.15789,-0.01456,0.029331
00001000,0,-0.89474,-0.15789,0.023086,0.018639
00000100,0,-0.89474,-0.15789,0.01456,0.0233
00000010,0,-0.89474,-0.15789,0.39797,-0.018639
00000001,0,-0.89474,-0.15789,-0.01456,0.39775
10000000,0,-0.89474,-0.052632,0.49892,0.018933
01000000,0,-0.89474,-0.052632,0.014713,0.499
00100000,0,-0.89474,-0.052632,0.027392,-0.018933
00010000,0,-0.89474,-0.052632,-0.014713,0.02732
00001000,0,-0.89474,-0.052632,0.02524,0.018933
00000100,0,-0.89474,-0.052632,0.014713,0.025312
00000010,0,-0.89474,-0.052632,0.44844,-0.018933
00000001,0,-0.89474,-0.052632,-0.014713,0.44837
10000000,0,-0.89474,0.052632,0.44844,0.018933
01000000,0,-0.89474,0.052632,0.014713,0.44837
00100000,0,-0.89474,0.052632,0.02524,-0.018933
00010000,0,-0.89474,0.052632,-0.014713,0.025312
00001000,0,-0.89474,0.052632,0.027392,0.018933
00000100,0,-0.89474,0.052632,0.014713,0.02732
00000010,0,-0.89474,0.052632,0.49892,-0.018933
00000001,0,-0.89474,0.052632,-0.014713,0.499
10000000,0,-0.89474,0.15789,0.39797,0.018639
01000000,0,-0.89474,0.15789,0.01456,0.39775
00100000,0,-0.89474,0.15789,0.023086,-0.018639
00010000,0,-0.89474,0.15789,-0.01456,0.0233
00001000,0,-0.89474,0.15789,0.029546,0.018639
00000100,0,-0.89474,0.15789,0.01456,0.029331
00000010,0,-0.89474,0.15789,0.5494,-0.018639
00000001,0,-0.89474,0.15789,-0.01456,0.54962
10000000,0,-0.89474,0.26316,0.3475,0.018047
01000000,0,-0.89474,0.26316,0.014246,0.34715
00100000,0,-0.89474,0.26316,0.020925,-0.018047
00010000,0,-0.89474,0.26316,-0.014246,0.021276
00001000,0,-0.89474,0.26316,0.031707,0.018047
00000100,0,-0.89474,0.26316,0.014246,0.031356
00000010,0,-0.89474,0.26316,0.59987,-0.018047
00000001,0,-0.89474,0.26316,-0.014246,0.60022
10000000,0,-0.89474,0.36842,0.29704,0.017145
01000000,0,-0.89474,0.36842,0.013748,0.29657
00100000,0,-0.89474,0.36842,0.018749,-0.017145
00010000,0,-0.89474,0.36842,-0.013748,0.019223
00001000,0,-0.89474,0.36842,0.033883,0.017145
00000100,0,-0.89474,0.36842,0.013748,0.033409
00000010,0,-0.89474,0.36842,0.65033,-0.017145
00000001,0,-0.89474,0.36842,-0.013748,0.6508
10000000,0,-0.89474,0.47368,0.24662,0.015911
01000000,0,-0.89474,0.47368,0.013033,0.24604
00100000,0,-0.89474,0.47368,0.016541,-0.015911
00010000,0,-0.89474,0.47368,-0.013033,0.017113
00001000,0,-0.89474,0.47368,0.03609,0.015911
00000100,0,-0.89474,0.47368,0.013033,0.035519
00000010,0,-0.89474,0.47368,0.70075,-0.015911
00000001,0,-0.89474,0.47368,-0.013033,0.70132
10000000,0,-0.89474,0.57895,0.19626,0.014306
01000000,0,-0.89474,0.57895,0.012044,0.19563
00100000,0,-0.89474,0.57895,0.014271,-0.014306
00010000,0,-0.89474,0.57895,-0.012044,0.014895
00001000,0,-0.89474,0.57895,0.038361,0.014306
00000100,0,-0.89474,0.57895,0.012044,0.037736
00000010,0,-0.89474,0.57895,0.75111,-0.014306
00000001,0,-0.89474,0.57895,-0.012044,0.75174
10000000,0,-0.89474,0.68421,0.14602,0.012256
01000000,0,-0.89474,0.68421,0.010688,0.14542
00100000,0,-0.89474,0.68421,0.011876,-0.012256
00010000,0,-0.89474,0.68421,-0.010688,0.012473
00001000,0,-0.89474,0.68421,0.040756,0.012256
00000100,0,-0.89474,0.68421,0.010688,0.040158
00000010,0,-0.89474,0.68421,0.80135,-0.012256
00000001,0,-0.89474,0.68421,-0.010688,0.80195
10000000,0,-0.89474,0.78947,0.09605,0.0096033
01000000,0,-0.89474,0.78947,0.0087795,0.09561
00100000,0,-0.89474,0.78947,0.0092136,-0.0096033
00010000,0,-0.89474,0.78947,-0.0087795,0.0096528
00001000,0,-0.89474,0.78947,0.043418,0.0096033
00000100,0,-0.89474,0.78947,0.0087795,0.042979
00000010,0,-0.89474,0.78947,0.85132,-0.0096033
00000001,0,-0.89474,0.78947,-0.0087795,0.85176
10000000,0,-0.89474,0.89474,0.046666,0.0059479
01000000,0,-0.89474,0.89474,0.0059479,0.046666
00100000,0,-0.89474,0.89474,0.005966,-0.0059479
00010000,0,-0.89474,0.89474,-0.0059479,0.005966
00001000,0,-0.89474,0.89474,0.046666,0.0059479
00000100,0,-0.89474,0.89474,0.0059479,0.046666
00000010,0,-0.89474,0.89474,0.9007,-0.0059479
00000001,0,-0.89474,0.89474,-0.0059479,0.9007
10000000,0,-0.89474,1,-3.9801e-18,0
01000000,0,-0.89474,1,1.9259e-34,-3.9321e-18
00100000,0,-0.89474,1,8.0835e-28,0
00010000,0,-0.89474,1,-2.8889e-34,8.7856e-28
00001000,0,-0.89474,1,0.052632,0
00000100,0,-0.89474,1,3.4008e-35,0.052632
00000010,0,-0.89474,1,0.94737,0
00000001,0,-0.89474,1,-2.6309e-34,0.94737
10000000,0,-0.78947,-1,0.89474,0
01000000,0,-0.78947,-1,3.1999e-40,0.89474
00100000,0,-0.78947,-1,0.10526,0
00010000,0,-0.78947,-1,-3.3864e-40,0.10526
00001000,0,-0.78947,-1,-3.0435e-27,0
00000100,0,-0.78947,-1,1.1524e-41,-3.0296e-27
00000010,0,-0.78947,-1,1.0514e-18,0
00000001,0,-0.78947,-1,8.9617e-41,1.0726e-18
10000000,0,-0.78947,-0.89474,0.85176,0.0087795
01000000,0,-0.78947,-0.89474,0.0096033,0.85132
00100000,0,-0.78947,-0.89474,0.09561,-0.0087795
00010000,0,-0.78947,-0.89474,-0.0096033,0.09605
00001000,0,-0.78947,-0.89474,0.0096528,0.0087795
00000100,0,-0.78947,-0.89474,0.0096033,0.0092136
00000010,0,-0.78947,-0.89474,0.042979,-0.0087795
00000001,0,-0.78947,-0.89474,-0.0096033,0.043418
10000000,0,-0.78947,-0.78947,0.8061,0.015659
01000000,0,-0.78947,-0.78947,0.015659,0.8061
00100000,0,-0.78947,-0.78947,0.088632,-0.015659
00010000,0,-0.78947,-0.78947,-0.015659,0.088632
00001000,0,-0.78947,-0.78947,0.016631,0.015659
00000100,0,-0.78947,-0.78947,0.015659,0.016631
00000010,0,-0.78947,-0.78947,0.088632,-0.015659
00000001,0,-0.78947,-0.78947,-0.015659,0.088632
10000000,0,-0.78947,-0.68421,0.75913,0.020912
01000000,0,-0.78947,-0.68421,0.019684,0.75953
00100000,0,-0.78947,-0.68421,0.082972,-0.020912
00010000,0,-0.78947,-0.68421,-0.019684,0.082574
00001000,0,-0.78947,-0.68421,0.022291,0.020912
00000100,0,-0.78947,-0.68421,0.019684,0.022689
00000010,0,-0.78947,-0.68421,0.1356,-0.020912
00000001,0,-0.78947,-0.68421,-0.019684,0.13521
10000000,0,-0.78947,-0.57895,0.71158,0.025014
01000000,0,-0.78947,-0.57895,0.022537,0.71218
00100000,0,-0.78947,-0.57895,0.07789,-0.025014
00010000,0,-0.78947,-0.57895,-0.022537,0.077291
00001000,0,-0.78947,-0.57895,0.027373,0.025014
00000100,0,-0.78947,-0.57895,0.022537,0.027972
00000010,0,-0.78947,-0.57895,0.18315,-0.025014
00000001,0,-0.78947,-0.57895,-0.022537,0.18255
10000000,0,-0.78947,-0.47368,0.66374,0.028225
01000000,0,-0.78947,-0.47368,0.024595,0.66439
00100000,0,-0.78947,-0.47368,0.0731,-0.028225
00010000,0,-0.78947,-0.47368,-0.024595,0.072454
00001000,0,-0.78947,-0.47368,0.032163,0.028225
00000100,0,-0.78947,-0.47368,0.024595,0.032809
00000010,0,-0.78947,-0.47368,0.231,-0.028225
00000001,0,-0.78947,-0.47368,-0.024595,0.23035
10000000,0,-0.78947,-0.36842,0.61575,0.030688
01000000,0,-0.78947,-0.36842,0.026071,0.61634
00100000,0,-0.78947,-0.36842,0.068462,-0.030688
00010000,0,-0.78947,-0.36842,-0.026071,0.067875
00001000,0,-0.78947,-0.36842,0.036802,0.030688
00000100,0,-0.78947,-0.36842,0.026071,0.037389
00000010,0,-0.78947,-0.36842,0.27899,-0.030688
00000001,0,-0.78947,-0.36842,-0.026071,0.2784
10000000,0,-0.78947,-0.26316,0.56768,0.032485
01000000,0,-0.78947,-0.26316,0.027091,0.56814
00100000,0,-0.78947,-0.26316,0.063902,-0.032485
00010000,0,-0.78947,-0.26316,-0.027091,0.063442
00001000,0,-0.78947,-0.26316,0.041362,0.032485
00000100,0,-0.78947,-0.26316,0.027091,0.041821
00000010,0,-0.78947,-0.26316,0.32706,-0.032485
00000001,0,-0.78947,-0.26316,-0.027091,0.3266
10000000,0,-0.78947,-0.15789,0.51957,0.033661
01000000,0,-0.78947,-0.15789,0.027733,0.51986
00100000,0,-0.78947,-0.15789,0.059381,-0.033661
00010000,0,-0.78947,-0.15789,-0.027733,0.059092
00001000,0,-0.78947,-0.15789,0.045882,0.033661
00000100,0,-0.78947,-0.15789,0.027733,0.046172
00000010,0,-0.78947,-0.15789,0.37517,-0.033661
00000001,0,-0.78947,-0.15789,-0.027733,0.37488
10000000,0,-0.78947,-0.052632,0.47144,0.034244
01000000,0,-0.78947,-0.052632,0.028043,0.47153
00100000,0,-0.78947,-0.052632,0.05488,-0.034244
00010000,0,-0.78947,-0.052632,-0.028043,0.054781
00001000,0,-0.78947,-0.052632,0.050383,0.034244
00000100,0,-0.78947,-0.052632,0.028043,0.050482
00000010,0,-0.78947,-0.052632,0.4233,-0.034244
00000001,0,-0.78947,-0.052632,-0.028043,0.4232
10000000,0,-0.78947,0.052632,0.4233,0.034244
01000000,0,-0.78947,0.052632,0.028043,0.4232
00100000,0,-0.78947,0.052632,0.050383,-0.034244
00010000,0,-0.78947,0.052632,-0.028043,0.050482
00001000,0,-0.78947,0.052632,0.05488,0.034244
00000100,0,-0.78947,0.052632,0.028043,0.054781
00000010,0,-0.78947,0.052632,0.47144,-0.034244
00000001,0,-0.78947,0.052632,-0.028043,0.47153
10000000,0,-0.78947,0.15789,0.37517,0.033661
01000000,0,-0.78947,0.15789,0.027733,0.37488
00100000,0,-0.78947,0.15789,0.045882,-0.033661
00010000,0,-0.78947,0.15789,-0.027733,0.046172
00001000,0,-0.78947,0.15789,0.059381,0.033661
00000100,0,-0.78947,0.15789,0.027733,0.059092
00000010,0,-0.78947,0.15789,0.51957,-0.033661
00000001,0,-0.78947,0.15789,-0.027733,0.51986
10000000,0,-0.78947,0.26316,0.32706,0.032485
01000000,0,-0.78947,0.26316,0.027091,0.3266
00100000,0,-0.78947,0.26316,0.041362,-0.032485
00010000,0,-0.78947,0.26316,-0.027091,0.041821
00001000,0,-0.78947,0.26316,0.063902,0.032485
00000100,0,-0.78947,0.26316,0.027091,0.063442
00000010,0,-0.78947,0.26316,0.56768,-0.032485
00000001,0,-0.78947,0.26316,-0.027091,0.56814
10000000,0,-0.78947,0.36842,0.27899,0.030688
01000000,0,-0.78947,0.36842,0.026071,0.2784
00100000,0,-0.78947,0.36842,0.036802,-0.030688
00010000,0,-0.78947,0.36842,-0.026071,0.037389
00001000,0,-0.78947,0.36842,0.068462,0.030688
00000100,0,-0.78947,0.36842,0.026071,0.067875
00000010,0,-0.78947,0.36842,0.61575,-0.030688
00000001,0,-0.78947,0.36842,-0.026071,0.61634
10000000,0,-0.78947,0.47368,0.231,0.028225
01000000,0,-0.78947,0.47368,0.024595,0.23035
00100000,0,-0.78947,0.47368,0.032163,-0.028225
00010000,0,-0.78947,0.47368,-0.024595,0.032809
00001000,0,-0.78947,0.47368,0.0731,0.028225
00000100,0,-0.78947,0.47368,0.024595,0.072454
00000010,0,-0.78947,0.47368,0.66374,-0.028225
00000001,0,-0.78947,0.47368,-0.024595,0.66439
10000000,0,-0.78947,0.57895,0.18315,0.025014
01000000,0,-0.78947,0.57895,0.022537,0.18255
00100000,0,-0.78947,0.57895,0.027373,-0.025014
00010000,0,-0.78947,0.57895,-0.022537,0.027972
00001000,0,-0.78947,0.57895,0.07789,0.025014
00000100,0,-0.78947,0.57895,0.022537,0.077291
00000010,0,-0.78947,0.57895,0.71158,-0.025014
00000001,0,-0.78947,0.57895,-0.022537,0.71218
10000000,0,-0.78947,0.68421,0.1356,0.020912
01000000,0,-0.78947,0.68421,0.019684,0.13521
00100000,0,-0.78947,0.68421,0.022291,-0.020912
00010000,0,-0.78947,0.68421,-0.019684,0.022689
00001000,0,-0.78947,0.68421,0.082972,0.020912
00000100,0,-0.78947,0.68421,0.019684,0.082574
00000010,0,-0.78947,0.68421,0.75913,-0.020912
00000001,0,-0.78947,0.68421,-0.019684,0.75953
10000000,0,-0.78947,0.78947,0.088632,0.015659
01000000,0,-0.78947,0.78947,0.015659,0.088632
00100000,0,-0.78947,0.78947,0.016631,-0.015659
00010000,0,-0.78947,0.78947,-0.015659,0.016631
00001000,0,-0.78947,0.78947,0.088632,0.015659
00000100,0,-0.78947,0.78947,0.015659,0.088632
00000010,0,-0.78947,0.78947,0.8061,-0.015659
00000001,0,-0.78947,0.78947,-0.015659,0.8061
10000000,0,-0.78947,0.89474,0.042979,0.0087795
01000000,0,-0.78947,0.89474,0.0096033,0.043418
00100000,0,-0.78947,0.89474,0.0096528,-0.0087795
00010000,0,-0.78947,0.89474,-0.0096033,0.0092136
00001000,0,-0.78947,0.89474,0.09561,0.0087795
00000100,0,-0.78947,0.89474,0.0096033,0.09605
00000010,0,-0.78947,0.89474,0.85176,-0.0087795
00000001,0,-0.78947,0.89474,-0.0096033,0.85132
10000000,0,-0.78947,1,1.0665e-18,0
01000000,0,-0.78947,1,-1.2037e-34,1.0536e-18
00100000,0,-0.78947,1,-2.8366e-27,0
00010000,0,-0.78947,1,7.8241e-35,-3.1065e-27
00001000,0,-0.78947,1,0.10526,0
00000100,0,-0.78947,1,-9.1122e-36,0.10526
00000010,0,-0.78947,1,0.89474,0
00000001,0,-0.78947,1,7.0498e-35,0.89474
10000000,0,-0.68421,-1,0.84211,0
01000000,0,-0.68421,-1,-8.5378e-41,0.84211
00100000,0,-0.68421,-1,0.15789,0
00010000,0,-0.68421,-1,9.0759e-41,0.15789
00001000,0,-0.68421,-1,1.1307e-26,0
00000100,0,-0.68421,-1,-3.0877e-42,1.1257e-26
00000010,0,-0.68421,-1,-2.8172e-19,0
00000001,0,-0.68421,-1,-2.4013e-41,-2.8741e-19
10000000,0,-0.68421,-0.89474,0.80195,0.010688
01000000,0,-0.68421,-0.89474,0.012256,0.80135
00100000,0,-0.68421,-0.89474,0.14542,-0.010688
00010000,0,-0.68421,-0.89474,-0.012256,0.14602
00001000,0,-0.68421,-0.89474,0.012473,0.010688
00000100,0,-0.68421,-0.89474,0.012256,0.011876
00000010,0,-0.68421,-0.89474,0.040158,-0.010688
00000001,0,-0.68421,-0.89474,-0.012256,0.040756
10000000,0,-0.68421,-0.78947,0.75953,0.019684
01000000,0,-0.68421,-0.78947,0.020912,0.75913
00100000,0,-0.68421,-0.78947,0.13521,-0.019684
00010000,0,-0.68421,-0.78947,-0.020912,0.1356
00001000,0,-0.68421,-0.78947,0.022689,0.019684
00000100,0,-0.68421,-0.78947,0.020912,0.022291
00000010,0,-0.68421,-0.78947,0.082574,-0.019684
00000001,0,-0.68421,-0.78947,-0.020912,0.082972
10000000,0,-0.68421,-0.68421,0.71567,0.027027
01000000,0,-0.68421,-0.68421,0.027027,0.71567
00100000,0,-0.68421,-0.68421,0.12643,-0.027027
00010000,0,-0.68421,-0.68421,-0.027027,0.12643
00001000,0,-0.68421,-0.68421,0.031461,0.027027
00000100,0,-0.68421,-0.68421,0.027027,0.031461
00000010,0,-0.68421,-0.68421,0.12643,-0.027027
