0,-0.999999999,-0.999999999,0.999999999005561,0,0,0.999999999005561,4.94438821346665e-10,0,0,4.94438819837413e-10,5.56118080450739e-12,0,0,5.56118080450739e-12,4.94438821134581e-10,0,0,4.94438820633082e-10
0,-1,-0.894736842105263,0.947368421054667,0,0,0.947368421054667,-2.03550676189606e-12,0,0,-2.0355063574933e-12,2.03553459151645e-12,0,0,2.03553459151645e-12,0.0526315789453329,0,0,0.0526315789453329
0,-1,-0.789473684210526,0.894736842104718,0,0,0.894736842104718,5.45412394372154e-13,0,0,5.45412286012759e-13,-5.45419851296444e-13,0,0,-5.45419851296444e-13,0.105263157895282,0,0,0.105263157895282
0,-1,-0.684210526315789,0.842105263158041,0,0,0.842105263158041,-1.46142815592556e-13,0,0,-1.46142786557744e-13,1.4614481366933e-13,0,0,1.46144813669331e-13,0.157894736841959,0,0,0.157894736841959
0,-1,-0.578947368421053,0.789473684210487,0,0,0.789473684210487,3.91588679980718e-14,0,0,3.91588602182173e-14,-3.91594033808774e-14,0,0,-3.91594033808788e-14,0.210526315789513,0,0,0.210526315789513
0,-1,-0.473684210526316,0.736842105263168,0,0,0.736842105263168,-1.04926563997309e-14,0,0,-1.04926543151251e-14,1.04927998541793e-14,0,0,1.04927998541844e-14,0.263157894736832,0,0,0.263157894736832
0,-1,-0.368421052631579,0.684210526315786,0,0,0.684210526315786,2.81175760085165e-15,0,0,2.81175704228323e-15,-2.81179603583984e-15,0,0,-2.81179603585892e-15,0.315789473684213,0,0,0.315789473684213
0,-1,-0.263157894736842,0.631578947368422,0,0,0.631578947368422,-7.54374003675749e-16,0,0,-7.54373854007792e-16,7.54384289180069e-16,0,0,7.54384289251248e-16,0.368421052631578,0,0,0.368421052631578
0,-1,-0.157894736842105,0.578947368421052,0,0,0.578947368421052,2.05738413851342e-16,0,0,2.05738373747934e-16,-2.05741120880431e-16,0,0,-2.05741121146076e-16,0.421052631578948,0,0,0.421052631578948
0,-1,-0.0526315789473684,0.526315789473684,0,0,0.526315789473684,-6.85796517296195e-17,0,0,-6.85796409839436e-17,6.85801943416573e-17,0,0,6.85801953330553e-17,0.473684210526316,0,0,0.473684210526316
0,-1,0.0526315789473684,0.473684210526316,0,0,0.473684210526316,6.8580193067136e-17,0,0,6.85801901878408e-17,-6.85796564861978e-17,0,0,-6.85796601861454e-17,0.526315789473684,0,0,0.526315789473684
0,-1,0.157894736842105,0.421052631578948,0,0,0.421052631578948,-2.05741120538924e-16,0,0,-2.0574111976742e-16,2.05738431603134e-16,0,0,2.05738445411526e-16,0.578947368421052,0,0,0.578947368421052
0,-1,0.263157894736842,0.368421052631578,0,0,0.368421052631578,7.54384289088562e-16,0,0,7.54384288881838e-16,-7.54374069926338e-16,0,0,-7.54374121459961e-16,0.631578947368422,0,0,0.631578947368422
0,-1,0.368421052631579,0.315789473684213,0,0,0.315789473684213,-2.81179603581532e-15,0,0,-2.81179603575993e-15,2.81175784810222e-15,0,0,2.81175804042832e-15,0.684210526315786,0,0,0.684210526315786
0,-1,0.473684210526316,0.263157894736832,0,0,0.263157894736832,1.04927998541727e-14,0,0,1.04927998541579e-14,-1.04926573224825e-14,0,0,-1.04926580402533e-14,0.736842105263168,0,0,0.736842105263168
0,-1,0.578947368421053,0.210526315789513,0,0,0.210526315789513,-3.91594033808756e-14,0,0,-3.91594033808717e-14,3.91588714418279e-14,0,0,3.91588741205849e-14,0.789473684210487,0,0,0.789473684210487
