id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-16 06:40:21.146698,40.1828862,0.6590307,5.202234745025635,-127.14932626809664,23.670000000000016,49.0,1011.0,,7.7,62.0,103.14154447920306,6.9815332625554225,,335.99221821110643,-1.1827669093189106,,,,,,,,,,,,,,,,
2,2025-05-16 06:40:26.146850,40.1828101,0.6588194,5.042986869812012,-145.02368543920988,23.670000000000016,49.0,1011.0,,8.2,62.0,99.35930786374958,7.337852422083359,,314.3356224245397,-0.820116980081879,,,,,,,,,,,,,,,,
3,2025-05-16 06:40:31.148021,40.1826359,0.6584566,4.534093379974365,126.73045808705645,23.670000000000016,49.0,1011.0,,8.6,60.0,91.80027863473073,7.451496474571253,,218.53073672178718,-0.14244135363409213,,,,,,,,,,,,,,,,
4,2025-05-16 06:40:36.146928,40.1826359,0.6584566,4.534093379974365,126.73045808705645,23.670000000000016,49.0,1011.0,,8.2,66.0,99.09237448762543,7.5863969892047205,,225.82283257468188,-0.7165075906000972,,,,,,,,,,,,,,,,
5,2025-05-16 06:40:41.147093,40.1824932,0.6582095,4.47458028793335,136.16486178381166,23.670000000000016,49.0,1011.0,,8.0,61.0,94.86953509494892,7.022304153957324,,231.03439687876056,-0.3798343297934308,,,,,,,,,,,,,,,,
6,2025-05-16 06:40:46.147343,40.1824096,0.6580098,5.057244300842285,134.64037722144315,23.670000000000016,49.0,1011.0,,8.8,62.0,96.7955316923796,7.824910858087008,,231.43590891382274,-0.5984061687892008,,,,,,,,,,,,,,,,
7,2025-05-16 06:40:51.147080,40.1822842,0.6577576,4.894993782043457,137.3500771897273,23.670000000000016,49.0,1011.0,,8.1,65.0,101.33670079453876,7.487175779904232,,238.68677798426606,-0.962229665029513,,,,,,,,,,,,,,,,
8,2025-05-16 06:40:56.147016,40.1821223,0.6575614,4.472618579864502,136.36122972244954,23.670000000000016,49.0,1011.0,,7.4,66.0,102.20933200153529,6.916681612619418,,238.57056172398484,-0.9458872205006238,,,,,,,,,,,,,,,,
9,2025-05-16 06:41:01.147082,40.1819461,0.6573365,4.898189544677734,133.75338153506863,23.670000000000016,49.0,1011.0,,8.2,58.0,94.54552830638075,6.975935981809729,,228.29890984144936,-0.3881875960459245,,,,,,,,,,,,,,,,
10,2025-05-16 06:41:06.147146,40.1818555,0.6571527,4.62056303024292,134.9776246419017,23.670000000000016,49.0,1011.0,,8.0,58.0,93.21602029981128,6.795086234565094,,228.193644941713,-0.2592166993925674,,,,,,,,,,,,,,,,
11,2025-05-16 06:41:11.147183,40.1817481,0.6569099,4.649039268493652,136.40850829188435,23.670000000000016,49.0,1011.0,,7.8,57.0,93.50655787376611,6.553900613325023,,229.91506616565044,-0.28434817593664996,,,,,,,,,,,,,,,,
12,2025-05-16 06:41:16.147457,40.1816237,0.6566662,4.6598687171936035,132.10382254861884,23.670000000000016,49.0,1011.0,,8.3,66.0,99.6108940954528,7.69036690273437,,231.71471664407164,-0.777994061368979,,,,,,,,,,,,,,,,
13,2025-05-16 06:41:21.146855,40.181482,0.656454,4.391515254974365,132.68507164698693,23.670000000000016,49.0,1011.0,,8.7,65.0,95.1795051363156,7.917205642041958,,227.86457678330254,-0.3964499406026883,,,,,,,,,,,,,,,,
14,2025-05-16 06:41:26.146861,40.1813675,0.6562465,4.519260406494141,134.95184750797407,23.670000000000016,49.0,1011.0,,8.3,64.0,96.73357696815836,7.5118062228037195,,231.68542447613243,-0.5298956811805842,,,,,,,,,,,,,,,,
15,2025-05-16 06:41:31.147436,40.1812251,0.6560017,5.047377109527588,130.68974116399443,23.670000000000016,49.0,1011.0,,7.7,58.0,98.4234982644795,6.6011816576490325,,229.11323942847395,-0.7393839064975553,,,,,,,,,,,,,,,,
16,2025-05-16 06:41:36.147314,40.1811049,0.6557852,4.85076904296875,134.34712987961782,23.670000000000016,49.0,1011.0,,8.3,57.0,92.71637798389781,6.968796070738886,,227.06350786351564,-0.22988755527107588,,,,,,,,,,,,,,,,
17,2025-05-16 06:41:41.146927,40.1809572,0.6555855,4.610166072845459,134.53726868573264,23.670000000000016,49.0,1011.0,,8.6,58.0,90.41526615989999,7.293405187578348,,224.9525348456326,-0.03341309284723236,,,,,,,,,,,,,,,,
18,2025-05-16 06:41:46.147246,40.1809177,0.6553482,4.400423526763916,132.3489580379306,23.670000000000016,49.0,1011.0,,8.6,56.0,86.71971836312129,7.141423860118184,,219.0686764010519,0.2517941873833691,,,,,,,,,,,,,,,,
19,2025-05-16 06:41:51.146850,40.1808153,0.6551547,4.698803424835205,133.14263967986443,23.670000000000016,49.0,1011.0,,8.7,62.0,94.57295262343656,7.706175692912293,,227.71559230330098,-0.37462793902984953,,,,,,,,,,,,,,,,
20,2025-05-16 06:41:56.146967,40.1806998,0.6549153,4.610332489013672,133.20049138213443,23.670000000000016,49.0,1011.0,,8.3,65.0,98.33883788803949,7.602732929471135,,231.53932927017394,-0.6686223066385536,,,,,,,,,,,,,,,,
21,2025-05-16 06:42:01.147099,40.1805822,0.6546955,4.311002254486084,131.88186872135012,23.670000000000016,49.0,1011.0,,8.4,63.0,93.80278279725027,7.500970077102757,,225.6846515186004,-0.28591585432852207,,,,,,,,,,,,,,,,
22,2025-05-16 06:42:06.146977,40.1804405,0.6544571,4.519518852233887,133.1056337149413,23.670000000000016,49.0,1011.0,,8.0,65.0,98.92453149198393,7.339315460990282,,232.03016520692523,-0.7011282010107162,,,,,,,,,,,,,,,,
23,2025-05-16 06:42:11.147357,40.1803393,0.6542914,4.549844264984131,134.0566829153522,23.670000000000016,49.0,1011.0,,7.9,58.0,93.10550676667506,6.709432975762355,,227.16218968202728,-0.24648682711376546,,,,,,,,,,,,,,,,
24,2025-05-16 06:42:16.147047,40.1802198,0.6540799,4.470202445983887,131.393100384344,23.670000000000016,49.0,1011.0,,8.8,62.0,92.497128403317,7.777324113746185,,223.890228787661,-0.19476366382774693,,,,,,,,,,,,,,,,
25,2025-05-16 06:42:21.146843,40.1800766,0.6538173,4.092611789703369,131.69216704734217,23.670000000000016,49.0,1011.0,,8.7,65.0,93.01886976963983,7.895835237627151,,224.71103681698202,-0.21553675187860957,,,,,,,,,,,,,,,,
26,2025-05-16 06:42:26.146973,40.1799747,0.6536493,4.80717658996582,130.67185972874734,23.670000000000016,49.0,1011.0,,8.4,65.0,99.37700897060715,7.716090748969899,,230.0488686993545,-0.7832336092643729,,,,,,,,,,,,,,,,
27,2025-05-16 06:42:31.147120,40.1798403,0.6534132,4.819950580596924,127.46914304579333,23.670000000000016,49.0,1011.0,,8.8,63.0,96.0052533310024,7.884123058275192,,223.4743963767957,-0.5042615354080165,,,,,,,,,,,,,,,,
28,2025-05-16 06:42:36.146994,40.1796968,0.6531398,4.030965328216553,126.0439694339568,23.670000000000016,49.0,1011.0,,8.7,62.0,89.60142900189442,7.681829923492444,,215.64539843585123,0.028040685197586093,,,,,,,,,,,,,,,,
29,2025-05-16 06:42:41.147765,40.1795874,0.6529459,4.528622627258301,129.36939729553924,23.670000000000016,49.0,1011.0,,8.4,61.0,93.55338964115587,7.36095713807836,,222.9227869366951,-0.280677689818839,,,,,,,,,,,,,,,,
30,2025-05-16 06:42:46.147023,40.1794677,0.6527331,4.4701457023620605,127.41765707982977,23.670000000000016,49.0,1011.0,,8.1,66.0,99.02702937930087,7.492517285687297,,226.44468645913065,-0.7013676095713437,,,,,,,,,,,,,,,,
31,2025-05-16 06:42:51.146835,40.1793542,0.6525057,4.5896687507629395,129.06063176391964,23.670000000000016,49.0,1011.0,,8.6,58.0,90.25424397615261,7.293285430935832,,219.31487574007224,-0.020366103976310758,,,,,,,,,,,,,,,,
