id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-16 01:34:11.348181,40.6165304,1.4495269,4.188925743103027,89.89338325153427,23.670000000000016,49.0,1011.0,,10.6,40.0,60.01677141382189,7.866279245781865,,149.91015466535617,2.0934008898686587,,,,,,,,,,,,,,,,
2,2025-05-16 01:34:16.347287,40.6164665,1.4494093,3.885674476623535,96.12390913317658,23.670000000000016,49.0,1011.0,,10.7,44.0,62.853087919657675,8.35301692032901,,158.97699705283426,1.7729308148729968,,,,,,,,,,,,,,,,
3,2025-05-16 01:34:21.347425,40.6163088,1.449136,4.706563472747803,104.72074722258064,23.670000000000016,49.0,1011.0,,9.9,40.0,59.83725028679563,7.360149400295274,,155.9611594199722,1.9523879954051317,,,,,,,,,,,,,,,,
4,2025-05-16 01:34:26.348055,40.6161582,1.4489564,4.403473377227783,104.31851055216941,23.670000000000016,49.0,1011.0,,10.7,36.0,55.932302592277416,7.592325278846959,,160.25081314444682,2.466702736023711,,,,,,,,,,,,,,,,
5,2025-05-16 01:34:31.347615,40.6160704,1.4487354,4.439512252807617,104.39887455794378,23.670000000000016,49.0,1011.0,,11.4,40.0,59.63367827932253,8.492913332797519,,164.0325528372663,2.2442919517114803,,,,,,,,,,,,,,,,
6,2025-05-16 01:34:36.347872,40.6159807,1.4485633,3.952207088470459,104.33239632675205,23.670000000000016,49.0,1011.0,,10.9,45.0,64.0235723541449,8.573619645907806,,168.35596868089695,1.7310719697785613,,,,,,,,,,,,,,,,
7,2025-05-16 01:34:41.348230,40.615836,1.4483463,4.229129314422607,104.40274044501402,23.670000000000016,49.0,1011.0,,10.8,43.0,63.5177785810586,8.229031788586047,,167.9205190260726,1.8858537590887536,,,,,,,,,,,,,,,,
8,2025-05-16 01:34:46.348266,40.6157009,1.4481435,4.160563945770264,104.67687691754165,23.670000000000016,49.0,1011.0,,9.9,42.0,64.24058464273368,7.355313814717711,,168.91746156027534,1.8081530584701655,,,,,,,,,,,,,,,,
9,2025-05-16 01:34:51.347735,40.6156207,1.447936,4.318521976470947,104.47885607312463,23.670000000000016,49.0,1011.0,,10.3,38.0,59.08143565657876,7.391682613860912,,163.5602917297034,2.2189397048224677,,,,,,,,,,,,,,,,
10,2025-05-16 01:34:56.348005,40.6155529,1.4476036,6.387694358825684,104.6575065010555,23.670000000000016,49.0,1011.0,,10.8,39.0,73.5603172013563,7.086363548657648,,178.2178237024118,1.807754587988648,,,,,,,,,,,,,,,,
11,2025-05-16 01:35:01.348240,40.6154632,1.4475072,4.098308563232422,229.0623321533203,23.670000000000016,49.0,1011.0,,10.4,43.0,63.68508109090403,7.912775733396885,,292.74741324422433,1.8167990653488588,,,,,,,,,,,,,,,,
12,2025-05-16 01:35:06.347865,40.6153038,1.4473436,4.77579927444458,104.54877671965805,23.670000000000016,49.0,1011.0,,10.2,45.0,71.33281372679738,7.612979550600147,,175.88159044645545,1.5285922875310913,,,,,,,,,,,,,,,,
13,2025-05-16 01:35:11.347457,40.6151979,1.4471464,4.123419284820557,104.26847941649908,23.670000000000016,49.0,1011.0,,10.8,45.0,65.2949228330012,8.4061593762095,,169.56340224950026,1.7233731033779158,,,,,,,,,,,,,,,,
