id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-16 00:34:57.789599,40.7074698,1.5761061,4.529284477233887,-172.05883092892765,23.670000000000016,49.0,1011.0,,7.2,44.0,82.59577070064697,5.04359551884114,,270.5369397717193,0.5836834401786598,,,,,,,,,,,,,,,,
2,2025-05-16 00:35:02.783893,40.7074899,1.5761688,3.9730143547058105,87.31394182091144,23.670000000000016,49.0,1011.0,,7.1,46.0,79.36475089546506,5.196579456037057,,166.6786927163765,0.7332437576357952,,,,,,,,,,,,,,,,
3,2025-05-16 00:35:07.784393,40.707462,1.5761166,2.6423652172088623,86.78331125448233,23.670000000000016,49.0,1011.0,,7.6,44.0,61.852068486125816,5.987534152806911,,148.63537974060813,1.2465349212962533,,,,,,,,,,,,,,,,
4,2025-05-16 00:35:12.783458,40.7072516,1.5758624,5.102379322052002,87.2036889073291,23.670000000000016,49.0,1011.0,,7.1,51.0,96.55676181299091,5.554064239160272,,183.76045072032002,-0.5826277875209923,,,,,,,,,,,,,,,,
5,2025-05-16 00:35:17.783850,40.7070673,1.5756518,4.480749130249023,86.46642462793957,23.670000000000016,49.0,1011.0,,7.3,51.0,88.85598958242875,5.674296569928043,,175.32241421036832,0.08946004634794127,,,,,,,,,,,,,,,,
6,2025-05-16 00:35:22.790685,40.7068783,1.5754442,4.52379035949707,86.96508990905303,23.670000000000016,49.0,1011.0,,7.4,50.0,87.64794937389256,5.6735086689364875,,174.61303928294558,0.18565408900827435,,,,,,,,,,,,,,,,
7,2025-05-16 00:35:27.783850,40.7067182,1.5752741,4.2135009765625,87.12636433573539,23.670000000000016,49.0,1011.0,,7.1,48.0,87.53612006801868,5.281210627436823,,174.5012099770717,0.19447577808183866,,,,,,,,,,,,,,,,
8,2025-05-16 00:35:32.783876,40.7065607,1.5750495,4.14106559753418,86.7206101179016,23.670000000000016,49.0,1011.0,,7.0,46.0,81.84533116469805,5.086812554421915,,168.56594128259965,0.5873927620843493,,,,,,,,,,,,,,,,
9,2025-05-16 00:35:37.783830,40.7064802,1.5749399,3.641758441925049,86.80128831237779,23.670000000000016,49.0,1011.0,,7.2,44.0,72.91241855412363,5.232520880626327,,159.7137068665014,1.070069373821277,,,,,,,,,,,,,,,,
10,2025-05-16 00:35:42.783818,40.7063974,1.5747759,4.546124458312988,87.3344050676648,23.670000000000016,49.0,1011.0,,7.0,46.0,86.40357054473795,5.045314645971514,,173.73797561240275,0.2851707707636621,,,,,,,,,,,,,,,,
11,2025-05-16 00:35:47.783936,40.7063359,1.5745382,4.052649021148682,87.04511240536891,23.670000000000016,49.0,1011.0,,7.1,44.0,77.92978634670439,5.043577441960627,,164.9748987520733,0.8474503065234441,,,,,,,,,,,,,,,,
12,2025-05-16 00:35:52.783978,40.7062301,1.57436,3.999005079269409,86.30293038977699,23.670000000000016,49.0,1011.0,,7.3,39.0,69.97723928425508,4.889581390558967,,156.28016967403207,1.369232980448065,,,,,,,,,,,,,,,,
13,2025-05-16 00:35:57.784103,40.7060737,1.5741957,4.454449653625488,87.59415033161122,23.670000000000016,49.0,1011.0,,7.4,44.0,80.40846184998539,5.213351171244151,,168.0026121815966,0.7422143257190339,,,,,,,,,,,,,,,,
14,2025-05-16 00:36:02.786623,40.7059043,1.5740071,3.9731953144073486,87.04858214146728,23.670000000000016,49.0,1011.0,,7.5,40.0,69.81685945618297,5.136303936295715,,156.86544159765026,1.3708399115610552,,,,,,,,,,,,,,,,
15,2025-05-16 00:36:07.784177,40.7057296,1.5738029,5.004459381103516,86.5215852356766,23.670000000000016,49.0,1011.0,,6.8,41.0,88.36210289833056,4.463024863257332,,174.88368813400717,0.1430414810528323,,,,,,,,,,,,,,,,
16,2025-05-16 00:36:12.786671,40.7055974,1.5736979,4.39186954498291,87.1632610176318,23.670000000000016,49.0,1011.0,,7.3,39.0,74.41599910977892,4.769372324558037,,161.57926012741072,1.1798795275051603,,,,,,,,,,,,,,,,
17,2025-05-16 00:36:17.784098,40.7055974,1.5736979,4.39186954498291,87.1632610176318,23.670000000000016,49.0,1011.0,,7.7,39.0,71.81123423320693,5.100628728515404,,158.97449525083874,1.3709161377998829,,,,,,,,,,,,,,,,
18,2025-05-16 00:36:22.783826,40.7055059,1.5735079,4.1301045417785645,87.51798689217641,23.670000000000016,49.0,1011.0,,7.2,38.0,70.80090355683275,4.693825914418081,,158.31889044900916,1.3581921221185782,,,,,,,,,,,,,,,,
