id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-15 21:32:50.596801,41.0270308,1.9284876,4.788294792175293,-64.98753557518965,23.670000000000016,49.0,1011.0,,10.5,358.0,356.1505115369197,5.45826800198349,,347.0999448347253,5.036262095568894,,,,,,,,,,,,,,,,
2,2025-05-15 21:32:55.597075,41.0270308,1.9284876,4.788294792175293,-64.98753557518965,23.670000000000016,49.0,1011.0,,10.0,358.0,356.16451333826916,5.217299030102331,,291.1769777630795,4.777570111094598,,,,,,,,,,,,,,,,
3,2025-05-15 21:33:00.596932,41.0268224,1.928351,3.715193033218384,-118.29950480202449,23.670000000000016,49.0,1011.0,,10.3,353.0,347.0132024331565,5.5856967437777465,,178.9618347355721,4.658126593068068,,,,,,,,,,,,,,,,
4,2025-05-15 21:33:05.596332,41.0268224,1.928351,3.715193033218384,-118.29950480202449,23.670000000000016,49.0,1011.0,,9.5,355.0,351.8040473843763,5.807977516706046,,233.5045425823518,3.6772471801498794,,,,,,,,,,,,,,,,
5,2025-05-15 21:33:10.596479,41.02662,1.9281195,4.277254104614258,-109.43123499500412,23.670000000000016,49.0,1011.0,,10.1,353.0,347.9120925932023,5.877787528711417,,238.4808575981982,4.182416500402464,,,,,,,,,,,,,,,,
6,2025-05-15 21:33:15.596799,41.0265037,1.9279703,4.148753643035889,-115.65622159322956,23.670000000000016,49.0,1011.0,,9.9,357.0,354.840050807765,5.761025253160206,,239.18382921453545,4.131940856858049,,,,,,,,,,,,,,,,
7,2025-05-15 21:33:20.596916,41.0263653,1.9277864,4.255548000335693,-111.05582280984834,23.670000000000016,49.0,1011.0,,9.9,355.0,351.2512383498834,5.672783491907329,,240.19541554003507,4.206033840253126,,,,,,,,,,,,,,,,
8,2025-05-15 21:33:25.596202,41.026188,1.9275855,3.790485143661499,-124.26059338128813,23.670000000000016,49.0,1011.0,,10.4,352.0,347.4618743543324,6.66730623609917,,223.20128097304428,3.7000887751798586,,,,,,,,,,,,,,,,
9,2025-05-15 21:33:30.596977,41.0260288,1.927419,4.5641374588012695,-124.19455911239245,23.670000000000016,49.0,1011.0,,10.6,1.0,1.7560005423652714,6.03708320212449,,237.56144142997283,4.5619940808840935,,,,,,,,,,,,,,,,
10,2025-05-15 21:33:35.596834,41.02581,1.9271038,4.7929863929748535,-101.33765890402495,23.670000000000016,49.0,1011.0,,10.5,354.0,349.0058776030192,5.755118627006102,,247.66821869899425,4.705019525724196,,,,,,,,,,,,,,,,
11,2025-05-15 21:33:40.596854,41.025642,1.9268906,5.439868450164795,-99.1296021793324,23.670000000000016,49.0,1011.0,,10.6,355.0,349.7712298469152,5.202480644619326,,250.64162766758284,5.353410247174351,,,,,,,,,,,,,,,,
12,2025-05-15 21:33:45.597167,41.0255349,1.9268203,4.620853424072266,-98.86575880188397,23.670000000000016,49.0,1011.0,,10.3,357.0,354.5643426655243,5.690620339007239,,255.69858386364032,4.600074391858864,,,,,,,,,,,,,,,,
13,2025-05-15 21:33:50.596876,41.0252428,1.9265815,4.277815341949463,-147.647570910762,23.670000000000016,49.0,1011.0,,10.2,359.0,358.277816996523,5.92330670966642,,210.63024608576097,4.275883050318425,,,,,,,,,,,,,,,,
14,2025-05-15 21:33:55.596833,41.0250834,1.926443,4.405152797698975,-126.16986348073848,23.670000000000016,49.0,1011.0,,9.5,354.0,348.85994750673876,5.139647253045746,,222.69008402600028,4.322150213407701,,,,,,,,,,,,,,,,
