id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-16 07:33:10.236921,40.1092711,0.5219013,4.329471588134766,-167.48540456257882,23.670000000000016,49.0,1011.0,,4.9,34.0,95.56942213817514,2.7530414084986354,,288.0840175755963,-0.42018278806710935,,,,,,,,,,,,,,,,
2,2025-05-16 07:33:15.236892,40.1091391,0.5217068,4.480030536651611,-163.4267285728388,23.670000000000016,49.0,1011.0,,4.9,36.0,100.15426481597798,2.9259783633045213,,296.7275362431392,-0.7898252170663935,,,,,,,,,,,,,,,,
3,2025-05-16 07:33:20.236487,40.1089878,0.5214709,4.42780876159668,-167.24642990389842,23.670000000000016,49.0,1011.0,,4.9,35.0,98.37888237559095,2.8408474371571866,,291.13245247169255,-0.6452132104185287,,,,,,,,,,,,,,,,
4,2025-05-16 07:33:25.236807,40.1088455,0.5211847,5.134852409362793,140.27220970157717,23.670000000000016,49.0,1011.0,,4.7,32.0,114.7658316559344,2.742891221645138,,255.0380413575116,-2.151044384589067,,,,,,,,,,,,,,,,
5,2025-05-16 07:33:30.237622,40.1087723,0.5210268,4.453872203826904,129.9566023188636,23.670000000000016,49.0,1011.0,,4.8,35.0,100.7346794859246,2.8022048120473557,,230.6912818047882,-0.8295841540016451,,,,,,,,,,,,,,,,
6,2025-05-16 07:33:35.237040,40.1086613,0.5208313,4.645808696746826,121.78612512801924,23.670000000000016,49.0,1011.0,,4.7,32.0,104.84154353676648,2.5765806362633374,,226.62766866478572,-1.1900085981452055,,,,,,,,,,,,,,,,
7,2025-05-16 07:33:40.237071,40.1085493,0.5206449,4.5604071617126465,124.87134889687067,23.670000000000016,49.0,1011.0,,4.7,32.0,102.99074037774488,2.556038758592623,,227.86208927461556,-1.0251502639406884,,,,,,,,,,,,,,,,
8,2025-05-16 07:33:45.237174,40.1084232,0.52039,4.937840938568115,119.43349378916503,23.670000000000016,49.0,1011.0,,5.2,36.0,103.44957937782378,3.1426711397235008,,222.88307316698882,-1.1484903615599698,,,,,,,,,,,,,,,,
9,2025-05-16 07:33:50.237009,40.1083594,0.5202055,4.550565719604492,121.90427374028212,23.670000000000016,49.0,1011.0,,4.9,35.0,100.81149635999644,2.861313910070401,,222.71577010027858,-0.853587864513916,,,,,,,,,,,,,,,,
10,2025-05-16 07:33:55.237408,40.1082109,0.5200146,4.699113845825195,126.26090990237475,23.670000000000016,49.0,1011.0,,4.5,32.0,110.31676920060968,2.5428330619324653,,236.57767910298443,-1.6315799572341874,,,,,,,,,,,,,,,,
11,2025-05-16 07:34:00.236818,40.108071,0.5198155,4.193002223968506,121.81265358275557,23.670000000000016,49.0,1011.0,,4.7,36.0,98.0481052335086,2.7900704503230043,,219.86075881626417,-0.587039077739277,,,,,,,,,,,,,,,,
12,2025-05-16 07:34:05.236830,40.1079703,0.519643,3.9609549045562744,122.58361801550993,23.670000000000016,49.0,1011.0,,4.5,30.0,91.6252511635106,2.2509055112589027,,214.20886917902052,-0.11234131642008684,,,,,,,,,,,,,,,,
13,2025-05-16 07:34:10.238122,40.1078781,0.5195047,2.4201319217681885,123.18298077555689,23.670000000000016,49.0,1011.0,,4.9,29.0,51.85787393333727,3.0205010853725156,,175.04085470889416,1.4947080665240795,,,,,,,,,,,,,,,,
14,2025-05-16 07:34:15.236934,40.1078477,0.519454,3.401749610900879,123.38152071435081,23.670000000000016,49.0,1011.0,,4.8,33.0,76.57796054130971,2.6876767932014394,,199.95948125566053,0.7896211796669008,,,,,,,,,,,,,,,,
15,2025-05-16 07:34:20.237208,40.1077388,0.519279,4.266533374786377,122.87347758350693,23.670000000000016,49.0,1011.0,,4.6,26.0,93.74750726146436,2.02082827540959,,216.6209848449713,-0.2788594089303558,,,,,,,,,,,,,,,,
16,2025-05-16 07:34:25.237102,40.1075938,0.519073,3.7524662017822266,120.0938501385002,23.670000000000016,49.0,1011.0,,4.9,33.0,82.38028237080185,2.692506189630729,,202.47413250930205,0.4975676255826457,,,,,,,,,,,,,,,,
17,2025-05-16 07:34:30.237636,40.1074749,0.5188522,4.098926067352295,124.06478551816221,23.670000000000016,49.0,1011.0,,4.7,32.0,92.60003669522719,2.493187176527664,,216.6648222133894,-0.18594215700111308,,,,,,,,,,,,,,,,
18,2025-05-16 07:34:35.237292,40.1073438,0.5185982,4.328688144683838,125.10622544204908,23.670000000000016,49.0,1011.0,,4.9,34.0,95.55319378263357,2.7529654843686187,,220.65941922468267,-0.41888647444853416,,,,,,,,,,,,,,,,
19,2025-05-16 07:34:40.236883,40.1070379,0.5181595,5.20203971862793,118.07697723886547,23.670000000000016,49.0,1011.0,,4.7,36.0,116.86894221748354,3.0969266990062874,,234.945919456349,-2.3510682732453922,,,,,,,,,,,,,,,,
20,2025-05-16 07:34:45.237280,40.1068927,0.5179747,4.492266654968262,119.75683494447343,23.670000000000016,49.0,1011.0,,4.7,32.0,101.49377321488691,2.5415886307809785,,221.25060815936035,-0.8951355094110377,,,,,,,,,,,,,,,,
21,2025-05-16 07:34:50.236902,40.1067954,0.5177516,5.112813472747803,123.38169829926923,23.670000000000016,49.0,1011.0,,4.8,31.0,111.99170639099582,2.666179097922086,,235.37340469026503,-1.9146074240220512,,,,,,,,,,,,,,,,
22,2025-05-16 07:34:55.237192,40.1066944,0.5175646,3.905442237854004,122.73777538507711,23.670000000000016,49.0,1011.0,,5.1,36.0,85.79226738843879,3.0058066862796116,,208.5300427735159,0.28655320705851306,,,,,,,,,,,,,,,,
23,2025-05-16 07:35:00.237736,40.1066003,0.5173775,4.653680324554443,118.83858431245692,23.670000000000016,49.0,1011.0,,4.5,32.0,109.35083613987945,2.527417240764575,,228.18942045233638,-1.5420046888857202,,,,,,,,,,,,,,,,
24,2025-05-16 07:35:05.237125,40.1064774,0.5172123,4.151538848876953,121.86256860521001,23.670000000000016,49.0,1011.0,,4.5,32.0,98.00432553239531,2.4080974360579166,,219.86689413760533,-0.5780929030515213,,,,,,,,,,,,,,,,
25,2025-05-16 07:35:10.237682,40.1063494,0.5169747,5.371249675750732,122.58749756295849,23.670000000000016,49.0,1011.0,,4.4,29.0,125.52408010351085,2.6210066534689997,,248.11157766646934,-3.120938082154055,,,,,,,,,,,,,,,,
26,2025-05-16 07:35:15.237053,40.1062035,0.516532,5.600983142852783,119.92533571129765,23.670000000000016,49.0,1011.0,,4.9,32.0,119.10498646306586,2.9718616851555804,,239.0303221743635,-2.7243821815632527,,,,,,,,,,,,,,,,
27,2025-05-16 07:35:20.236878,40.1060365,0.5164026,4.463642120361328,231.97666931152344,23.670000000000016,49.0,1011.0,,5.0,33.0,95.6682969540762,2.7365760096840455,,327.64496626559963,-0.44087012874906734,,,,,,,,,,,,,,,,
28,2025-05-16 07:35:25.237067,40.1059381,0.5162317,4.509524822235107,120.33555687284861,23.670000000000016,49.0,1011.0,,4.7,35.0,103.74698975862974,2.775309215103729,,224.08254663147835,-1.0716202953932727,,,,,,,,,,,,,,,,
29,2025-05-16 07:35:30.236964,40.1058655,0.5160983,4.798148155212402,122.23551059427106,23.670000000000016,49.0,1011.0,,4.6,37.0,112.10559299247295,2.9879906168760413,,234.341103586744,-1.8056137099233558,,,,,,,,,,,,,,,,
30,2025-05-16 07:35:35.237042,40.1057553,0.5158145,5.225008964538574,119.39157008803949,23.670000000000016,49.0,1011.0,,4.4,36.0,122.7781824023548,3.0760450998749533,,242.16975249039427,-2.8287576369866336,,,,,,,,,,,,,,,,
31,2025-05-16 07:35:40.237184,40.1056017,0.515565,4.144774436950684,122.2603041809582,23.670000000000016,49.0,1011.0,,4.5,31.0,97.07176842283151,2.3354376651794073,,219.3320726037897,-0.5102735681355481,,,,,,,,,,,,,,,,
32,2025-05-16 07:35:45.236294,40.1054735,0.5153497,4.219831466674805,122.10785435868351,23.670000000000016,49.0,1011.0,,4.5,31.0,98.89133650296031,2.3458609672722575,,220.99919086164383,-0.6522213651196357,,,,,,,,,,,,,,,,
33,2025-05-16 07:35:50.237152,40.1053559,0.5150788,4.539125919342041,122.26199806787237,23.670000000000016,49.0,1011.0,,4.5,27.0,104.53290400770413,2.1104849768302527,,226.7949020755765,-1.1390298916720556,,,,,,,,,,,,,,,,
34,2025-05-16 07:35:55.236892,40.1052003,0.5148834,4.569919109344482,121.58728466090183,23.670000000000016,49.0,1011.0,,4.6,33.0,105.86550935224801,2.6045574366646047,,227.45279401314986,-1.249325512124386,,,,,,,,,,,,,,,,
35,2025-05-16 07:36:00.236905,40.1051051,0.5146581,4.551546573638916,120.75177494049085,23.670000000000016,49.0,1011.0,,4.5,33.0,107.60139044934606,2.5712531696645446,,228.3531653898369,-1.3763559259778257,,,,,,,,,,,,,,,,
36,2025-05-16 07:36:05.236818,40.1050016,0.5144184,5.090112686157227,121.97077246204137,23.670000000000016,49.0,1011.0,,4.7,33.0,114.16162256929718,2.805588494801983,,236.13239503133855,-2.083444165386968,,,,,,,,,,,,,,,,
37,2025-05-16 07:36:10.237432,40.1049076,0.5142595,4.8243184089660645,121.4041399684971,23.670000000000016,49.0,1011.0,,4.7,32.0,108.6063217839624,2.6279764299768384,,230.0104617524595,-1.539265751267406,,,,,,,,,,,,,,,,
38,2025-05-16 07:36:15.236830,40.1047553,0.5140093,4.810133457183838,119.62121470831366,23.670000000000016,49.0,1011.0,,4.6,29.0,109.43501147336286,2.364876050067486,,229.05622618167652,-1.6005114957052642,,,,,,,,,,,,,,,,
39,2025-05-16 07:36:20.236923,40.1046671,0.5138368,4.030553817749023,123.68650232117022,23.670000000000016,49.0,1011.0,,4.5,26.0,89.59281667770513,1.9727199764894225,,213.27931899887534,0.028643653923315904,,,,,,,,,,,,,,,,
40,2025-05-16 07:36:25.237403,40.1046176,0.5136437,4.8467116355896,121.05967986827503,23.670000000000016,49.0,1011.0,,5.0,29.0,101.05524111577361,2.4698822978989985,,222.11492098404864,-0.9293827985122465,,,,,,,,,,,,,,,,
41,2025-05-16 07:36:30.236934,40.1044818,0.5134051,4.3716559410095215,120.54180126502631,23.670000000000016,49.0,1011.0,,4.7,22.0,90.45206369956742,1.7607057925868264,,210.99386496459374,-0.03449200744498041,,,,,,,,,,,,,,,,
42,2025-05-16 07:36:35.236806,40.1043799,0.5131943,4.867513179779053,124.98933358459348,23.670000000000016,49.0,1011.0,,4.7,23.0,106.41859724736976,1.9145054705478382,,231.40793083196326,-1.375816322575701,,,,,,,,,,,,,,,,
43,2025-05-16 07:36:40.236835,40.1042744,0.5129709,4.790133953094482,122.47583763040713,23.670000000000016,49.0,1011.0,,5.1,25.0,94.45598977281672,2.1618878605698155,,216.93182740322385,-0.37216139643884893,,,,,,,,,,,,,,,,
