id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-15 20:31:42.813776,41.1299404,2.0487496,4.233896255493164,-106.422516175046,23.670000000000016,49.0,1011.0,,9.0,355.0,350.5876492235233,4.79643070067824,,244.1651330484773,4.176895021713336,,,,,,,,,,,,,,,,
2,2025-05-15 20:31:47.814074,41.1297615,2.0485826,4.319901466369629,-154.58627812630792,23.670000000000016,49.0,1011.0,,9.4,355.0,350.77497667337127,5.110425174299131,,196.18869854706335,4.264029349057474,,,,,,,,,,,,,,,,
3,2025-05-15 20:31:52.814281,41.1296409,2.0484959,3.9646472930908203,-140.85192883757117,23.670000000000016,49.0,1011.0,,9.3,357.0,354.7751342803368,5.344815240752315,,213.9232054427656,3.948174069873793,,,,,,,,,,,,,,,,
4,2025-05-15 20:31:57.814040,41.1295162,2.0483604,3.9412641525268555,58.251842072344026,23.670000000000016,49.0,1011.0,,8.8,357.0,354.5717556030165,4.868508813702183,,52.82359767536053,3.9235893651241223,,,,,,,,,,,,,,,,
5,2025-05-15 20:32:02.814027,41.1294007,2.0482021,4.155937194824219,172.85311362750844,23.670000000000016,49.0,1011.0,,9.0,357.0,354.4320844085949,4.854633320371952,,167.28519803610334,4.136329018803606,,,,,,,,,,,,,,,,
6,2025-05-15 20:32:07.814081,41.1292547,2.0480503,4.500948429107666,177.48180988462101,23.670000000000016,49.0,1011.0,,9.1,358.0,356.0449848728884,4.6044736001032085,,173.52679475750938,4.490229469828896,,,,,,,,,,,,,,,,
7,2025-05-15 20:32:12.813259,41.1291179,2.0478772,3.835960865020752,-168.1429332135976,23.670000000000016,49.0,1011.0,,9.0,357.0,354.7759356851265,5.173193124798939,,186.63300247152893,3.8200272232344146,,,,,,,,,,,,,,,,
8,2025-05-15 20:32:17.814138,41.1290014,2.0477308,4.1870646476745605,-178.95355172621868,23.670000000000016,49.0,1011.0,,9.4,356.0,352.79938441996217,5.2312947913004715,,173.8458326937435,4.1540427539069755,,,,,,,,,,,,,,,,
9,2025-05-15 20:32:22.813911,41.1288644,2.0475664,4.797299385070801,176.66016544822517,23.670000000000016,49.0,1011.0,,9.1,356.0,351.5647690545671,4.327345308752363,,168.22493450279228,4.745403735836729,,,,,,,,,,,,,,,,
10,2025-05-15 20:32:27.813264,41.1287547,2.0474358,4.105584144592285,-153.80545090039206,23.670000000000016,49.0,1011.0,,9.1,356.0,352.72466899445084,5.012604899193549,,198.91921809405878,4.07253032877394,,,,,,,,,,,,,,,,
