id,Time,Latitude,Longitude,SpeedOverGround (m/s),CourseOverGround (deg),Temperature (C),Humidity (%),Pressure (hPa),Device1_MAC,Device1_WindSpeed (m/s),Device1_WindAngle (deg),Device1_TrueWindAngle (deg),Device1_TrueWindSpeed (m/s),Device1_CrossWindSpeed (m/s),Device1_TrueWindDirection (deg),Device1_VelocityMadeGood (m/s),Device2_MAC,Device2_WindSpeed (m/s),Device2_WindAngle (deg),Device2_TrueWindAngle (deg),Device2_TrueWindSpeed (m/s),Device2_CrossWindSpeed (m/s),Device2_TrueWindDirection (deg),Device2_VelocityMadeGood (m/s),Device3_MAC,Device3_WindSpeed (m/s),Device3_WindAngle (deg),Device3_TrueWindAngle (deg),Device3_TrueWindSpeed (m/s),Device3_CrossWindSpeed (m/s),Device3_TrueWindDirection (deg),Device3_VelocityMadeGood (m/s)
1,2025-05-16 08:35:16.094219,40.0085738,0.3448354,5.036430358886719,176.06242827320065,23.670000000000016,49.0,1011.0,,5.4,40.0,104.53271830298421,3.585781961084943,,280.59514657618485,-1.263805653929899,,,,,,,,,,,,,,,,
2,2025-05-16 08:35:21.093679,40.0084686,0.3446057,5.128101348876953,95.64730536308225,23.670000000000016,49.0,1011.0,,5.5,42.0,105.7914661826898,3.824562934898123,,201.43877154577206,-1.3955457485019171,,,,,,,,,,,,,,,,
3,2025-05-16 08:35:26.094103,40.0083386,0.3444277,4.9456658363342285,88.91133182248066,23.670000000000016,49.0,1011.0,,5.3,40.0,104.572151896357,3.5200074362624756,,193.48348371883765,-1.2443244900255188,,,,,,,,,,,,,,,,
4,2025-05-16 08:35:31.097052,40.008277,0.3441953,4.798409938812256,88.98032356328696,23.670000000000016,49.0,1011.0,,5.8,40.0,95.44472647177462,3.745065128333256,,184.4250500350616,-0.45529925909029034,,,,,,,,,,,,,,,,
5,2025-05-16 08:35:36.093717,40.0081027,0.3439084,4.997507095336914,88.69579837303174,23.670000000000016,49.0,1011.0,,5.3,39.0,104.75797530225525,3.4491849949096993,,193.45377367528698,-1.2730477359163723,,,,,,,,,,,,,,,,
6,2025-05-16 08:35:41.094296,40.0079746,0.3437045,5.113123893737793,88.92293631388051,23.670000000000016,49.0,1011.0,,5.5,41.0,104.93143635116213,3.734417824848166,,193.85437266504266,-1.3174627083481352,,,,,,,,,,,,,,,,
7,2025-05-16 08:35:46.094067,40.0077914,0.3433984,5.221991062164307,89.00433167821956,23.670000000000016,49.0,1011.0,,5.4,39.0,106.7905203052828,3.549661757729842,,195.79485198350235,-1.5084943268598434,,,,,,,,,,,,,,,,
8,2025-05-16 08:35:51.094427,40.0076423,0.3431761,5.0298237800598145,88.5296745120387,23.670000000000016,49.0,1011.0,,5.7,41.0,101.01604617029535,3.809735771798324,,189.54572068233404,-0.9611183488872467,,,,,,,,,,,,,,,,
9,2025-05-16 08:35:56.097159,40.0075434,0.343007,4.96948766708374,89.02118858509115,23.670000000000016,49.0,1011.0,,5.1,37.0,106.28165103937872,3.1974916157842888,,195.30283962446987,-1.3932421686933507,,,,,,,,,,,,,,,,
10,2025-05-16 08:36:01.093911,40.0073592,0.3427469,5.149632453918457,88.86940812135512,23.670000000000016,49.0,1011.0,,5.2,38.0,108.19025601633889,3.3698472668693906,,197.05966413769403,-1.607578052423535,,,,,,,,,,,,,,,,
11,2025-05-16 08:36:06.094293,40.0072607,0.3425346,4.791254997253418,88.9221440119368,23.670000000000016,49.0,1011.0,,5.4,41.0,101.4230898282692,3.6143130928792107,,190.345233840206,-0.9489193943349912,,,,,,,,,,,,,,,,
12,2025-05-16 08:36:11.093988,40.0071573,0.3422926,4.948404788970947,88.86950374400351,23.670000000000016,49.0,1011.0,,5.7,38.0,97.41555535389928,3.538868947101344,,186.28505909790277,-0.6386649870110773,,,,,,,,,,,,,,,,
13,2025-05-16 08:36:16.094101,40.0069809,0.3420438,4.651061058044434,88.81956140079237,23.670000000000016,49.0,1011.0,,5.4,40.0,98.43005370961869,3.508965460351479,,187.24961511041107,-0.6818544698809546,,,,,,,,,,,,,,,,
14,2025-05-16 08:36:21.094253,40.0068856,0.341909,5.087058067321777,88.6664490501682,23.670000000000016,49.0,1011.0,,5.7,39.0,100.38400973295992,3.6468551064360426,,189.05045878312814,-0.916914951712725,,,,,,,,,,,,,,,,
15,2025-05-16 08:36:26.094330,40.0067774,0.3416912,5.019898414611816,88.94840608929549,23.670000000000016,49.0,1011.0,,5.4,42.0,105.57150832671181,3.7509806125358756,,194.51991441600728,-1.3475457077619792,,,,,,,,,,,,,,,,
16,2025-05-16 08:36:31.094104,40.0066414,0.3414745,4.811230659484863,88.88065061272897,23.670000000000016,49.0,1011.0,,5.3,42.0,103.82263376782537,3.652158823183743,,192.70328438055435,-1.149485131263635,,,,,,,,,,,,,,,,
17,2025-05-16 08:36:36.094067,40.0064851,0.3412059,5.308394432067871,88.70423365665671,23.670000000000016,49.0,1011.0,,5.6,40.0,105.79938719214394,3.740939937079026,,194.50362084880067,-1.44531631637014,,,,,,,,,,,,,,,,
18,2025-05-16 08:36:41.097026,40.006325,0.3408803,5.042118072509766,88.86630038528277,23.670000000000016,49.0,1011.0,,5.5,40.0,103.19491576600609,3.6311985371465063,,192.06121615128887,-1.1509364453358846,,,,,,,,,,,,,,,,
19,2025-05-16 08:36:46.094181,40.0061719,0.3406095,5.535072326660156,88.91272518107135,23.670000000000016,49.0,1011.0,,5.5,42.0,111.47437815105157,3.9547517900814326,,200.38710333212293,-2.026307620962143,,,,,,,,,,,,,,,,
20,2025-05-16 08:36:51.094096,40.0060589,0.3404833,4.803276538848877,88.69036154245241,23.670000000000016,49.0,1011.0,,5.5,37.0,97.0744490720154,3.3353749736928524,,185.76481061446782,-0.591566428799984,,,,,,,,,,,,,,,,
21,2025-05-16 08:36:56.093868,40.0058838,0.340163,5.009682655334473,88.73620577216154,23.670000000000016,49.0,1011.0,,5.6,40.0,101.30858028513241,3.6708796270354402,,190.04478605729395,-0.9823636670385006,,,,,,,,,,,,,,,,
22,2025-05-16 08:37:01.094080,40.0057232,0.3399277,4.890743255615234,88.97331578919854,23.670000000000016,49.0,1011.0,,5.3,38.0,102.34752832305978,3.340271222471276,,191.32084411225833,-1.04584043729936,,,,,,,,,,,,,,,,
23,2025-05-16 08:37:06.097047,40.0055952,0.3397035,5.029717922210693,88.78790347398936,23.670000000000016,49.0,1011.0,,5.4,39.0,103.77487097183892,3.498964517604967,,192.56277444582827,-1.1976136125842538,,,,,,,,,,,,,,,,
24,2025-05-16 08:37:11.094050,40.0054891,0.3394599,5.019871711730957,88.71383690262975,23.670000000000016,49.0,1011.0,,5.4,39.0,103.61817124286856,3.496633138028009,,192.33200814549832,-1.181930585496567,,,,,,,,,,,,,,,,
25,2025-05-16 08:37:16.093862,40.0053899,0.3392328,4.9499831199646,88.83150740165073,23.670000000000016,49.0,1011.0,,5.4,39.0,102.50005271719019,3.4808406262797056,,191.3315601188409,-1.071376881949553,,,,,,,,,,,,,,,,
26,2025-05-16 08:37:21.093503,40.0052119,0.339006,5.128994464874268,88.73870562139776,23.670000000000016,49.0,1011.0,,5.4,41.0,106.56185630526004,3.6960587951991424,,195.3005619266578,-1.4620214987269318,,,,,,,,,,,,,,,,
