0.05,-0.333333335190927
0.1,-0.333333334789611
0.15,-0.333333334298775
0.2,-0.33333333475765
0.25,-0.333333339965004
0.3,-0.33333333870103
0.35,-0.333333334619719
0.4,-0.333333331141213
0.45,-0.33333331653607
