0,-26.4643922747966,-2.48838408954355,-0.892842586637458,0.782680823177512,-0.284327316440166,-0.220043746319185,0.107867181185671,0.0723831654002383,0.0533498865027196,-0.0360329985652734
0.05,-26.4892112976053,-2.46184371203245,-0.824379826689359,0.732607492003234,-0.237925766808538,-0.181531658585413,0.0763832886106902,0.0491334474712628,0.0303870299100568,-0.0208265031872543
0.1,-26.5979966093888,-2.33890078941046,-0.526179935345713,0.514730973881057,-0.0443895340503016,-0.0267774022706533,-0.041888520148043,-0.0322045166647576,-0.0432743995875747,0.0261117214236572
0.15,-26.7610893930236,-2.13337006178815,-0.0921716609089371,0.202934354784601,0.198230577682042,0.149125281175834,-0.154970936372906,-0.102182943605918,-0.101397344384992,0.0639653896914236
0.2,-26.9565878301077,-1.85082332376703,0.40605815368808,-0.139051008393342,0.397192474760186,0.252042117619276,-0.167612894488155,-0.0800079339904186,-0.046949614694324,0.0233966845788043
0.25,-27.1815176248325,-1.46873585533924,0.93020463390706,-0.461117445175205,0.481169599104318,0.225827062395286,-0.0532464679451364,0.0338278561700865,0.0963457191138926,-0.0751626616855526
0.3,-27.4183543289781,-1.00200676786309,1.39873055086994,-0.66315594157946,0.389591595817637,0.0683244078433816,0.0922344658091602,0.0974738062946661,0.0905748136768428,-0.0483881217760245
0.35,-27.6423506272627,-0.480873393873959,1.70744530093272,-0.660369369251722,0.102116183185571,-0.178923513849826,0.204000897854921,0.0754634647349096,-0.0384889102559562,0.0587509566552281
0.4,-27.8765649739497,0.0796265451155649,1.93723288670441,-0.562853540344319,-0.159482083826557,-0.282161853756877,0.146658277764517,-0.0156366634631445,-0.0953101063607222,0.0653875707276613
0.45,-28.0666952657693,0.617138120201615,1.82073417464,-0.152773354116471,-0.452263045330144,-0.20213917381926,-0.112470257285642,-0.143449241952604,-0.00664927546783961,-0.0661011373294688
0.5,-28.2661776973238,1.1226085014326,1.70457108154177,0.116572347729405,-0.508440449340611,-0.0519415633975294,-0.185693734638091,-0.0820357443100305,0.0507683988637359,-0.0555765447962089
0.55,-28.4067319393251,1.4979518965602,1.23548969672767,0.498671585551383,-0.359857712586213,0.209385377346433,-0.139432472987473,0.112976848649535,0.0771174302469126,0.058569659132007
0.6,-28.5406316631119,1.78994154045181,0.738096561666418,0.682787566511153,-0.0905482929109518,0.292519595450879,0.0333648388262546,0.147167934178561,-0.0453681150423566,0.0656174265650124
0.65,-28.6180029004121,1.88449971681292,0.0942348796553089,0.680804617675634,0.234607148711739,0.182986453173328,0.182228172509745,-0.0074589532001218,-0.0748318165157711,-0.0585038649367626
0.7,-28.6922530038565,1.9196606752977,-0.498095704607731,0.523239031495787,0.453951190362192,-0.0118780866925924,0.181331984628816,-0.137557418340041,-0.0186465833505003,-0.0816878196104524
0.75,-28.6762491534535,1.65943179421246,-1.14404591545298,0.171244533584922,0.483880370338991,-0.24364474466428,-0.0149501963503447,-0.0968235088966013,0.106163782072338,0.0822181402507542
0.8,-28.6634999834892,1.39571566037175,-1.60290585360956,-0.185697869612495,0.32453666210464,-0.282642356673899,-0.164145640892371,0.0461418201693507,0.0389703273100639,0.0612781167971652
0.85,-28.5907615341933,0.990570488003786,-1.97228144968676,-0.524067352002461,0.0241338711492296,-0.150274515418367,-0.180289447575655,0.139812846858964,-0.0816793245818705,-0.058018879872604
0.9,-28.4502074741865,0.442199059324213,-2.14063221187171,-0.730042291970955,-0.347503629650517,0.118969176144648,-0.0077838939416026,0.0495006830453673,-0.0710517715276621,-0.0721098964738469
0.95,-28.2934805121098,-0.0518608899319015,-2.17942250600608,-0.771281842202744,-0.600513010385195,0.328989484555803,0.197878753488975,-0.126085544510987,0.079861327293753,0.0669814721997848
