a,b,m,n1,n2,n3,Chomog_00,Chomog_01,Chomog_11,Chomog_22
0.0267496121990569,0.2,2,12,5.33333333333333,12,0.73251939916078,0.231279179817886,0.787629054597562,0.227119298257262
0.2,0.2,2,12,8.66666666666667,8.66666666666667,0.390638472344131,0.096507435642584,0.499373789506706,0.0817638330606057
0.107694959831204,0.2,2,12,8.66666666666667,12,0.699265569153912,0.223886761106842,0.784107896227004,0.220878493006448
0.312743527389309,0.2,2,12,12,8.66666666666667,0.360570480669975,0.0890698325373572,0.495373372302835,0.0747294184307676
0.2,0.2,2,12,12,12,0.671908013455229,0.217164419539319,0.780561421428634,0.215179520906782
0.2,0.2,3,2,2,2,0.799697515108778,0.248445939979904,0.799697515108786,0.24433381461496
0.546872705704211,0.2,3,2,5.33333333333333,2,0.73790523063357,0.217704392305316,0.733197248113251,0.215286223267701
0.689761944408631,0.2,3,2,8.66666666666667,2,0.704883137337636,0.194899198270539,0.683372790181641,0.195437900500906
0.76472449133173,0.2,3,2,12,2,0.682586935078395,0.178035534892142,0.644067416227521,0.180071365856629
0.0136798075734136,0.2,3,5.33333333333333,2,5.33333333333333,0.776972942238787,0.238892983593481,0.778350682244844,0.23479553308219
0.2,0.2,3,5.33333333333333,5.33333333333333,5.33333333333333,0.73551924643688,0.218042506361662,0.735669279536366,0.216571823545627
0.371419424480904,0.2,3,5.33333333333333,8.66666666666667,5.33333333333333,0.710717824973937,0.201473006705881,0.703110692093966,0.202985699169501
0.489042569619538,0.2,3,5.33333333333333,12,5.33333333333333,0.693066262937027,0.188255220655912,0.676776644169743,0.191808823994378
0.0136798075734136,0.2,3,8.66666666666667,2,5.33333333333333,0.351722022934957,0.0635794620935163,0.353200210513229,0.0472171518597858
0.000935685676228116,0.2,3,8.66666666666667,2,8.66666666666667,0.775979963421008,0.23935347631586,0.779282331763658,0.235492721799103
6.4e-05,0.2,3,8.66666666666667,2,12,0.999123230121474,0.330672912552746,1.00171725723879,0.331019651529328
0.073143163999183,0.2,3,8.66666666666667,5.33333333333333,8.66666666666667,0.742350944955936,0.223468672165822,0.746645964335615,0.221796796056858
0.0267496121990569,0.2,3,8.66666666666667,5.33333333333333,12,0.979477995678929,0.322640395793595,0.983937895780066,0.324925541020892
0.2,0.2,3,8.66666666666667,8.66666666666667,8.66666666666667,0.720917316872838,0.210123528751522,0.721116067211136,0.211113448747784
0.107694959831204,0.2,3,8.66666666666667,8.66666666666667,12,0.964981327425138,0.314676202072828,0.968048643624436,0.319663340130769
0.312743527389309,0.2,3,8.66666666666667,12,8.66666666666667,0.705084753216899,0.198719764273194,0.699873886122181,0.202006723899288
0.2,0.2,3,8.66666666666667,12,12,0.953136170096058,0.307007425110288,0.953184162332382,0.3148474256528
0.000935685676228116,0.2,3,12,2,8.66666666666667,0.490309500511246,0.116184691480619,0.493836442885437,0.100482406655463
6.4e-05,0.2,3,12,2,12,0.77746816324692,0.240376799138904,0.781548325878162,0.236550461658023
0.073143163999183,0.2,3,12,5.33333333333333,8.66666666666667,0.457979139922155,0.10246225206579,0.461958697251297,0.0885072147267119
0.0267496121990569,0.2,3,12,5.33333333333333,12,0.748521595049238,0.227521985329897,0.754526131280946,0.225487379857086
0.2,0.2,3,12,8.66666666666667,8.66666666666667,0.439745190528241,0.0925190997344898,0.439491185021192,0.0804628852448809
0.107694959831204,0.2,3,12,8.66666666666667,12,0.729312953795656,0.216467878360846,0.733169980909919,0.216665486261693
0.312743527389309,0.2,3,12,12,8.66666666666667,0.427372440631555,0.0845737213824656,0.421880210603041,0.0742281092461445
0.2,0.2,3,12,12,12,0.714724103529601,0.206593698195063,0.714949472779731,0.208964651406369
0.2,0.2,4,2,2,2,0.799697515108778,0.248445939979904,0.799697515108775,0.244333814614957
0.546872705704211,0.2,4,2,5.33333333333333,2,0.743376763214587,0.208820242148653,0.731369303241874,0.19881407945166
0.689761944408631,0.2,4,2,8.66666666666667,2,0.712237454870309,0.178522896788968,0.657173885868658,0.166047461952643
0.76472449133173,0.2,4,2,12,2,0.690909010436943,0.155402011993088,0.590869025862291,0.140734826030432
0.0136798075734136,0.2,4,5.33333333333333,2,5.33333333333333,0.779498481693707,0.236301287327663,0.783145568267832,0.229628102120917
