a,b,m,n1,n2,n3,Chomog_00,Chomog_01,Chomog_11,Chomog_22
0.2,0.2,8,12.8282828282828,12.8282828282828,12.8282828282828,0.670073253150738,0.190255001081253,0.670073253150737,0.184077230632577
0.2,0.2,8,12.989898989899,12.989898989899,12.989898989899,0.669710163415509,0.190087335293511,0.669710163415506,0.183897672984546
0.2,0.2,8,13.1515151515152,13.1515151515152,13.1515151515152,0.669361112673035,0.189926081022328,0.669361112673036,0.183725062598056
0.2,0.2,8,13.3131313131313,13.3131313131313,13.3131313131313,0.66902610243998,0.189771738313724,0.669026102439977,0.183560241788162
0.2,0.2,8,13.4747474747475,13.4747474747475,13.4747474747475,0.668705149365372,0.189624830665302,0.668705149365371,0.18340428452013
0.2,0.2,8,13.6363636363636,13.6363636363636,13.6363636363636,0.668398326455217,0.189485856722979,0.668398326455216,0.183258401386463
0.2,0.2,8,13.7979797979798,13.7979797979798,13.7979797979798,0.66810515033149,0.189354823484848,0.668105150331489,0.183123263305349
0.2,0.2,8,13.959595959596,13.959595959596,13.959595959596,0.66782713550033,0.189232930776985,0.667827135500335,0.183000973841878
0.2,0.2,8,14.1212121212121,14.1212121212121,14.1212121212121,0.667563839865835,0.189119928867871,0.667563839865834,0.182891635650397
0.2,0.2,8,14.2828282828283,14.2828282828283,14.2828282828283,0.667263963340976,0.188989324590125,0.667263963340983,0.182761490433667
0.2,0.2,8,14.4444444444444,14.4444444444444,14.4444444444444,0.666929176093873,0.188840759820427,0.666929176093872,0.182608245342203
0.2,0.2,8,14.6060606060606,14.6060606060606,14.6060606060606,0.666601277460435,0.188695449879083,0.666601277460435,0.182458530451171
0.2,0.2,8,14.7676767676768,14.7676767676768,14.7676767676768,0.666279840837714,0.188553175784493,0.666279840837716,0.18231209999724
0.2,0.2,8,14.9292929292929,14.9292929292929,14.9292929292929,0.665964510581302,0.188413751432602,0.6659645105813,0.182168741855612
0.2,0.2,8,15.0909090909091,15.0909090909091,15.0909090909091,0.665654992885457,0.188277019832661,0.665654992885459,0.182028274033082
0.2,0.2,8,15.2525252525253,15.2525252525253,15.2525252525253,0.665351047794601,0.188142849708202,0.665351047794599,0.181890541449965
0.2,0.2,8,15.4141414141414,15.4141414141414,15.4141414141414,0.665052482250827,0.188011132457037,0.665052482250824,0.181755413014164
0.2,0.2,8,15.5757575757576,15.5757575757576,15.5757575757576,0.664759144096806,0.187881779460365,0.664759144096797,0.181622778985888
0.2,0.2,8,15.7373737373737,15.7373737373737,15.7373737373737,0.664470916965685,0.187754719729476,0.664470916965677,0.181492548628833
0.2,0.2,8,15.8989898989899,15.8989898989899,15.8989898989899,0.664187716001168,0.187629897878192,0.664187716001171,0.181364648141929
0.2,0.2,8,16.0606060606061,16.0606060606061,16.0606060606061,0.66390948436234,0.18750727241029,0.663909484362336,0.181239018866081
0.2,0.2,8,16.2222222222222,16.2222222222222,16.2222222222222,0.66363619047988,0.187386814313267,0.663636190479879,0.181115615760902
0.2,0.2,8,16.3838383838384,16.3838383838384,16.3838383838384,0.663367826043809,0.187268505953258,0.663367826043811,0.180994406148962
0.2,0.2,8,16.5454545454545,16.5454545454545,16.5454545454545,0.663104404718826,0.187152340270648,0.663104404718828,0.180875368728142
0.2,0.2,8,16.7070707070707,16.7070707070707,16.7070707070707,0.662845961602208,0.187038320282117,0.662845961602204,0.180758492857481
0.2,0.2,8,16.8686868686869,16.8686868686869,16.8686868686869,0.66259255346345,0.186926458903398,0.662592553463449,0.180643778128533
0.2,0.2,8,17.030303030303,17.030303030303,17.030303030303,0.662344259835215,0.186816779117936,0.66234425983521,0.180531234242752
0.2,0.2,8,17.1919191919192,17.1919191919192,17.1919191919192,0.662101185065891,0.186709314531765,0.662101185065892,0.180420881227797
0.2,0.2,8,17.3535353535354,17.3535353535354,17.3535353535354,0.661863461497993,0.186604110374963,0.661863461497986,0.180312750041681
0.2,0.2,8,17.5151515151515,17.5151515151515,17.5151515151515,0.661631254011159,0.186501225038065,0.661631254011158,0.180206883636571
0.2,0.2,8,17.6767676767677,17.6767676767677,17.6767676767677,0.661404766272286,0.186400732270795,0.661404766272284,0.180103338585915
0.2,0.2,8,17.8383838383838,17.8383838383838,17.8383838383838,0.661184249182679,0.186302724226164,0.661184249182683,0.180002187423935
0.2,0.2,8,18,18,18,0.660970012225997,0.186207315613465,0.660970012225999,0.179903521912321
0.204081632653061,0.204081632653061,8,2,2,2,0.789368202480344,0.244004305424253,0.789368202480345,0.239523701627185
0.204081632653061,0.204081632653061,8,2.16161616161616,2.16161616161616,2.16161616161616,0.781417983909193,0.24056819773913,0.781417983909193,0.235810399071516
0.204081632653061,0.204081632653061,8,2.32323232323232,2.32323232323232,2.32323232323232,0.773833922218137,0.237240543498251,0.773833922218139,0.232292729569058
0.204081632653061,0.204081632653061,8,2.48484848484848,2.48484848484848,2.48484848484848,0.766701725839244,0.234076452927475,0.766701725839246,0.228991527973335
0.204081632653061,0.204081632653061,8,2.64646464646465,2.64646464646465,2.64646464646465,0.760049857087878,0.231111071735004,0.76004985708788,0.225916870423978
0.204081632653061,0.204081632653061,8,2.80808080808081,2.80808080808081,2.80808080808081,0.753874113741905,0.228343664356859,0.753874113741904,0.223066641520898
0.204081632653061,0.204081632653061,8,2.96969696969697,2.96969696969697,2.96969696969697,0.74815539591332,0.225771680157904,0.748155395913321,0.220426066014556
0.204081632653061,0.204081632653061,8,3.13131313131313,3.13131313131313,3.13131313131313,0.74288315246149,0.223395275318452,0.74288315246149,0.217985202722511
0.204081632653061,0.204081632653061,8,3.29292929292929,3.29292929292929,3.29292929292929,0.737977079899325,0.221177878118423,0.737977079899327,0.215708035082313
0.204081632653061,0.204081632653061,8,3.45454545454545,3.45454545454545,3.45454545454545,0.733407860101714,0.219115404704668,0.733407860101716,0.213592790675498
0.204081632653061,0.204081632653061,8,3.61616161616162,3.61616161616162,3.61616161616162,0.729182339899708,0.217206569104281,0.729182339899706,0.211637888176895
0.204081632653061,0.204081632653061,8,3.77777777777778,3.77777777777778,3.77777777777778,0.725225169942931,0.215422688685644,0.725225169942931,0.209802205810985
0.204081632653061,0.204081632653061,8,3.93939393939394,3.93939393939394,3.93939393939394,0.721575638921451,0.213770804507329,0.721575638921449,0.208101929641476
0.204081632653061,0.204081632653061,8,4.1010101010101,4.1010101010101,4.1010101010101,0.718255146124014,0.212259767475294,0.718255146123971,0.206548195083339
