1,0,0,0,0,0,0,0,4.18778280574551,1.61488517543978,+AC0-2.55864080171689,+AC0-0.0142568280039813,+AC0-2.32160684937468,+AC0-1.61488517602469,0.692464845345957,0.0142568285888770
0,1,0,0,0,0,0,0,1.61488520456821,4.18731886855347,0.0137928838567477,0.692464823757665,+AC0-1.61488520398334,+AC0-2.32114291218267,+AC0-0.0137928844416461,+AC0-2.55864078012857
0,0,1,0,0,0,0,0,+AC0-2.55864078012859,0.0137928844416418,4.18731886855351,+AC0-1.61488520456821,0.692464823757657,+AC0-0.0137928838567465,+AC0-2.32114291218267,1.61488520398334
0,0,0,1,0,0,0,0,+AC0-0.0142568285888753,0.692464845345954,+AC0-1.61488517543978,4.18778280574552,0.0142568280039850,+AC0-2.55864080171688,1.61488517602469,+AC0-2.32160684937467
0,0,0,0,1,0,0,0,+AC0-2.32160684937468,+AC0-1.61488517602469,0.692464845345949,0.0142568285888777,4.18778280574551,1.61488517543978,+AC0-2.55864080171690,+AC0-0.0142568280039823
0,0,0,0,0,1,0,0,+AC0-1.61488520398334,+AC0-2.32114291218267,+AC0-0.0137928844416399,+AC0-2.55864078012857,1.61488520456821,4.18731886855349,0.0137928838567431,0.692464823757651
0,0,0,0,0,0,1,0,0.692464823757651,+AC0-0.0137928838567466,+AC0-2.32114291218267,1.61488520398334,+AC0-2.55864078012859,0.0137928844416397,4.18731886855348,+AC0-1.61488520456821
0,0,0,0,0,0,0,1,0.0142568280039862,+AC0-2.55864080171689,1.61488517602469,+AC0-2.32160684937467,+AC0-0.0142568285888752,0.692464845345957,+AC0-1.61488517543978,4.18778280574549
