Radius,Kcomp_01,Kcomp_02,Kcomp_03,Kcomp_04,Kcomp_05,Kcomp_06,Kcomp_07,Kcomp_08,Kcomp_09,Kcomp_10,Kcomp_11,Kcomp_12,Kcomp_13,Kcomp_14,Kcomp_15,Kcomp_16,Kcomp_17,Kcomp_18,Kcomp_19,Kcomp_20,Kcomp_21,Kcomp_22,Kcomp_23,Kcomp_24,Kcomp_25,Kcomp_26,Kcomp_27,Kcomp_28,Kcomp_29,Kcomp_30,Kcomp_31,Kcomp_32,Kcomp_33,Kcomp_34,Kcomp_35,Kcomp_36
0.121,0.689804462696495,-0.336176217685665,0.211306663153805,0.094749195865607,-0.452733684973863,0.336176094291276,-0.448377440731468,-0.0947490724712183,0.621835422855244,0.00911019659158906,-0.484557945202946,0.128167280899895,-0.31430732218566,-0.137277477413112,0.177029844694176,0.656560198075444,0.329406756499875,-0.327153441421029,-0.00426697985758718,-0.32940675654985,-0.325139776644519,0.383936667304325,0.383936666708315,-0.10629945004074,-0.383936666734892,-0.277637216798251,1.999999180684e-05,-5.66206130239803e-06,-1.00499933756482e-05,-4.33793067380876e-06,0.525902671039438,5.67723767884317e-11,-0.525902670766802,1.73204336572739e-05,5.80238845420671e-06,1.63196841576053e-05
0.122,0.688945086173056,-0.33554070599022,0.210824041317737,0.0943848138074478,-0.451979933500508,0.335540848040728,-0.447789193845135,-0.0943849558579566,0.621268734019816,0.00921525935068531,-0.484073036238938,0.127980438269232,-0.313777730458973,-0.137195697541523,0.176582032839055,0.655847119036561,0.328953436088328,-0.326893682793497,-0.00432072697314087,-0.328953436136825,-0.324632709115924,0.383562220908983,0.383562220312423,-0.106277763043858,-0.383562220340318,-0.277284457400639,2.00249874406136e-05,-5.65486043496039e-06,-9.9875266478348e-06,-4.33266415362044e-06,0.525550846955806,5.73673975920591e-11,-0.52555084668297,1.73277077414743e-05,5.78549636464582e-06,1.63639034186603e-05
0.123,0.68809645631699,-0.334912821877455,0.210330691160146,0.0939976759947208,-0.45124583704288,0.334912178809181,-0.447181310288928,-0.0939970329264475,0.620698719793331,0.00931139644335721,-0.48358962642879,0.127797696760075,-0.313249741561621,-0.137109093125017,0.176140648358189,0.655108860118965,0.328471541804639,-0.326637318159389,-0.0043690472632387,-0.328471541854703,-0.324102494543691,0.383183688188234,0.383183687591124,-0.106265217049936,-0.38318368761771,-0.276918470669429,2.00000029090717e-05,-5.66211951046929e-06,-1.00000040461922e-05,-4.3878857551823e-06,0.525195721562111,5.73987945089819e-11,-0.525195721289113,1.73205066949265e-05,5.8023754061398e-06,1.63502293517847e-05
0.124,0.687243849068873,-0.33426347333227,0.20983133293718,0.0935868469978178,-0.450507959271633,0.334265129603187,-0.446567222588912,-0.0935885032687346,0.620116887265495,0.00939114712421723,-0.483118912757536,0.127606827222482,-0.31270477391943,-0.136997974268265,0.175706799572731,0.654359224661422,0.327982629058688,-0.32637659544607,-0.00440964423207549,-0.327982629110316,-0.323572984830455,0.382807216566948,0.382807215965363,-0.106234886434967,-0.382807215994555,-0.276572329663943,2.00249915987544e-05,-5.67517023199438e-06,-1.00374661730892e-05,-4.36229781946902e-06,0.524837281410202,5.70293640857749e-11,-0.524837281137417,1.72988262371675e-05,5.73735296408663e-06,1.63196836053383e-05
0.125,0.686372886008764,-0.333607924706216,0.209328839697443,0.0931892810858838,-0.449747483317775,0.333607482853098,-0.445954242242738,-0.0931888392327655,0.619539590793205,0.00949522539486538,-0.482627477889269,0.127416887349275,-0.312171933468041,-0.136912112664073,0.175259820725515,0.653613430599175,0.32749462149537,-0.326118808950018,-0.00446461054681592,-0.327494621545515,-0.323030010950899,0.38242175568676,0.382421755089288,-0.106218657770524,-0.382421755115115,-0.276203097449032,1.99749822638217e-05,-5.64005120030496e-06,-1.00125226193442e-05,-4.37247203487724e-06,0.52447683198453,5.96753231615135e-11,-0.524476831710863,1.72843675830127e-05,5.7710722703369e-06,1.6323112626045e-05
0.126,0.685453757432257,-0.332933598225339,0.208807782919106,0.0927700909572802,-0.448971290187164,0.332934861270425,-0.44529025001831,-0.0927713540038251,0.618903598964111,0.00957912233607325,-0.482109471370522,0.12721500509594,-0.311592679518037,-0.136794127355149,0.174798552083623,0.652814200448855,0.327000541100161,-0.325813659193141,-0.00451108199577214,-0.327000541150323,-0.322489459106257,0.382012350826274,0.382012350227436,-0.106182167534561,-0.382012350256075,-0.275830182829721,2.00249770452577e-05,-5.65444083313248e-06,-9.98751821418452e-06,-4.28313899669403e-06,0.524076161702219,5.45138972946919e-11,-0.524076161431382,1.7298823235586e-05,5.65055994103004e-06,1.62885086059318e-05
0.127,0.684534098534909,-0.332297215104179,0.20829608168267,0.0923779235356458,-0.448215373251203,0.332296586171302,-0.44461480682029,-0.0923772946027688,0.618254609487877,0.00966930360974693,-0.481571113198205,0.127014192519797,-0.311014573558826,-0.136683496051027,0.174331077429282,0.65199515007042,0.32650154468135,-0.325493605233319,-0.00455561024172161,-0.32650154473156,-0.321945934442004,0.381589887731549,0.381589887134139,-0.106153296626891,-0.381589887160719,-0.275436590638481,1.99749871271303e-05,-5.63253313619464e-06,-9.96246040873886e-06,-4.32992764901979e-06,0.523659702927162,5.71585973463347e-11,-0.523659702653771,1.73421267492208e-05,5.75185811879082e-06,1.63298965139281e-05
0.128,0.683615457638284,-0.331665773934224,0.207801135091016,0.0920078538280811,-0.447459055197159,0.331665575670714,-0.44395753738586,-0.0920076555645713,0.61761358022198,0.00975981693635311,-0.481035210298165,0.126818552825549,-0.310446411434023,-0.136578369683347,0.173868041672121,0.651197964948643,0.326025785558821,-0.325172179233833,-0.00460339061575902,-0.326025785609104,-0.321422394945488,0.38117003608902,0.381170035491537,-0.106124854398075,-0.381170035518125,-0.275045181224809,1.99749767057533e-05,-5.65483215171517e-06,-9.96245256108881e-06,-4.307622985744e-06,0.523245655174126,5.76300661743644e-11,-0.523245654900092,1.73132707592304e-05,5.76143610006711e-06,1.62958597845054e-05
0.129,0.682716407664266,-0.331047128589216,0.207309369096928,0.0916321941302516,-0.446724303555893,0.331047898355395,-0.443301473058827,-0.0916329638964299,0.616975841505836,0.00983813082270027,-0.480512045092848,0.126625665428207,-0.309879726940886,-0.136463796172314,0.173415930689979,0.650405976624254,0.325554995054609,-0.324850981411905,-0.00464492496464103,-0.325554995104936,-0.320910070093957,0.38075878506419,0.380758784459516,-0.106091681887232,-0.380758784487423,-0.274667102703743,2.00748639103735e-05,-5.66099887687492e-06,-1.00623422388538e-05,-4.4013449875341e-06,0.522835126006165,5.75393568370406e-11,-0.522835125731799,1.73132688894759e-05,5.76143911639635e-06,1.6357112631803e-05
0.13,0.681828810170852,-0.330439717144753,0.206817553471618,0.0912601172138913,-0.44599715340248,0.330440250510306,-0.442649210093326,-0.0912606505794437,0.616348040899211,0.00992397783857253,-0.479988242689364,0.126435820210651,-0.309323035840248,-0.136359797970593,0.172963237791025,0.649629648728315,0.325097308313954,-0.324532340257974,-0.00469005124753111,-0.325097308364301,-0.320407257068876,0.380355192731879,0.380355192132601,-0.106061802640009,-0.380355192161827,-0.274293389626791,1.99749836533385e-05,-5.5825660110997e-06,-9.96246178891474e-06,-4.32983607752603e-06,0.522429857856671,5.57998834264477e-11,-0.522429857583594,1.72843639788064e-05,5.68421942485876e-06,1.63228065022936e-05
0.131,0.680956509366788,-0.329840160504316,0.20632181808005,0.0908817246354652,-0.445280253947432,0.329840123709015,-0.441998073352553,-0.0908816878416324,0.615731109111345,0.0100137570472355,-0.479468097417411,0.126249254485076,-0.30877541295331,-0.136263011453645,0.172512401420998,0.648869037490572,0.324651451869376,-0.324217585465055,-0.0047370839604329,-0.324651451917771,-0.31991436791097,0.379962413658664,0.379962413057769,-0.106033926427947,-0.379962413085687,-0.273928486761502,1.99999994396249e-05,-5.66824256729194e-06,-9.94999593847779e-06,-4.3317552157217e-06,0.52203163246381,5.62583755724944e-11,-0.522031632190934,1.73204342252136e-05,5.74465842637241e-06,1.62787906228015e-05
0.132,0.680099281738336,-0.329245199667997,0.205821658657267,0.090496646959671,-0.444570211364123,0.329245164196706,-0.441350728884442,-0.0904966114898497,0.615128914405412,0.0101117954057201,-0.478951200193959,0.126065918643953,-0.308239718632977,-0.136177713972597,0.172062004583305,0.64812899859229,0.32421988674775,-0.323909111688192,-0.00478788843402578,-0.324219886797703,-0.319431998315781,0.379582180518395,0.379582179916921,-0.106009056759212,-0.3795821799456,-0.273573123289495,1.99999994396249e-05,-5.71822305714942e-06,-9.95000021778377e-06,-4.33177651913678e-06,0.521642632967067,5.61374288133542e-11,-0.521642632693577,1.72915470897811e-05,5.72548622584225e-06,1.63161311092768e-05
0.133,0.679263464531252,-0.328654702541754,0.205315895441604,0.0900987880692709,-0.443871809914087,0.328654646279343,-0.440707549911551,-0.0900987318068602,0.614543730344059,0.0102141902968236,-0.478443468296566,0.125886071589574,-0.307716643330206,-0.136100261807666,0.171616381443809,0.647409692952301,0.323799468861602,-0.323610223932151,-0.0048407376681696,-0.323799468912074,-0.318958731195974,0.379217303075355,0.379217302473029,-0.105986205518019,-0.379217302500956,-0.273231097088218,1.99999938885089e-05,-5.63211727617287e-06,-9.94999122841668e-06,-4.26787398881065e-06,0.521265732049969,5.75696562971479e-11,-0.521265731774636,1.72915442367223e-05,5.75396541814252e-06,1.63670961733851e-05
0.134,0.678450480680057,-0.32806703818368,0.204806000658619,0.0896905627010616,-0.443182476141237,0.328066973559951,-0.440074005050044,-0.0896904980773326,0.613981240423018,0.0103254307329488,-0.477945689733868,0.125710119791701,-0.307210969938345,-0.136035550445893,0.171175419413694,0.646717030447166,0.323391694709544,-0.323325335580368,-0.0048978652089923,-0.323391694760106,-0.318493829503178,0.37886940948442,0.378869408878732,-0.105967249001334,-0.378869408902703,-0.272902160006744,2.00249860545664e-05,-5.69034800963862e-06,-1.00374609929881e-05,-4.39705050649117e-06,0.520904377478112,6.07686874827747e-11,-0.52090437720052,1.73565350848637e-05,5.86223548857338e-06,1.63364181467243e-05
0.135,0.677665962075712,-0.327480797548462,0.204292988502693,0.0892694826455534,-0.442504303405602,0.327480806424517,-0.439454647023762,-0.0892694915216079,0.613446352194732,0.0104445375304586,-0.47746363248325,0.12553818201638,-0.306725405941539,-0.135982719467275,0.170742686394701,0.646054588405201,0.322995011383269,-0.323059576864484,-0.00495866188450581,-0.322995011434346,-0.318036349501425,0.378541644267335,0.37854164366115,-0.105951691667656,-0.378541643686704,-0.272589952125567,2.00249860545664e-05,-5.69018905603996e-06,-1.00374621419416e-05,-4.34727376399326e-06,0.520562773938211,5.81045192016962e-11,-0.520562773660425,1.73565376187065e-05,5.71827241914869e-06,1.63875137928187e-05
0.136,0.676915614100458,-0.326894638573311,0.203778447928561,0.0888348385757221,-0.44183824792615,0.326894642084827,-0.43885581395514,-0.0888348420887154,0.612945904733872,0.0105725326486207,-0.477002548510402,0.125370823410071,-0.306264638677428,-0.135943355981537,0.170321282616318,0.645428009271538,0.322608538367687,-0.322819470746216,-0.00502363838584087,-0.322608538419841,-0.317584899984039,0.378237304991287,0.378237304384647,-0.105940401390614,-0.378237304412009,-0.272296903126674,2.002498674759e-05,-5.68996786092624e-06,-1.00374610285529e-05,-4.34749458293615e-06,0.52024614053754,5.72764524977487e-11,-0.520246140260172,1.72988260132754e-05,5.73734545497475e-06,1.63808510594888e-05
0.137,0.676206500981024,-0.326306430677442,0.203264246002653,0.088385153714571,-0.441185522965524,0.326306430430476,-0.438285223868791,-0.088385153467605,0.612488147352704,0.0107101101675516,-0.476569317932341,0.125208719089543,-0.30583400959801,-0.135918829175889,0.169915180342548,0.644844300381241,0.322231424458682,-0.322612875764771,-0.00509316681181372,-0.322231424509824,-0.317138257649607,0.377960679655548,0.377960679050583,-0.105934016834767,-0.37796067907404,-0.272026662345945,1.99999987457355e-05,-5.71078746335012e-06,-1.00000002254694e-05,-4.33920945995639e-06,0.519960895693504,6.01273743605854e-11,-0.519960895415932,1.73781459478314e-05,5.78312515913939e-06,1.63570498291904e-05
