0.01,0.01,2,1.12403049833234,0.374643749215782,2.64962493812986e-19,1.12403049833234,4.81061774481239e-19,0.374681899547221
0.01,0.02,2,1.12152620940284,0.374032134456179,-3.95564386367758e-19,1.12355208947095,2.26581313390525e-19,0.374253755744068
0.01,0.03,2,1.1174900467215,0.372915818854325,9.12678000666509e-19,1.12292951836558,-4.77514824014612e-19,0.373650692831466
0.01,0.04,2,1.11175521486684,0.371236400954666,4.31033891034032e-18,1.12213121468857,-3.71000430897384e-19,0.372877674650005
0.01,0.05,2,1.10448216458179,0.369048710551294,2.09496791193304e-17,1.12116791284177,6.84274242950406e-18,0.371932148730894
0.01,0.06,2,1.09555360906039,0.366298689929742,-2.5166831170583e-17,1.12001621384293,-5.14996031930615e-18,0.37079390924713
0.01,0.07,2,1.08528798000732,0.363097796691812,7.8366217730547e-17,1.11871361992529,1.39523267071728e-17,0.369492616921841
0.01,0.08,2,1.07342429635746,0.359351696135167,8.77915768511192e-17,1.11722610598957,1.96664109693503e-17,0.367981002480908
0.01,0.09,2,1.06040320133442,0.355214816923602,8.75645720212551e-17,1.11560786061772,2.82028090117792e-17,0.366330407406863
0.01,0.1,2,1.04599110565089,0.350595405504516,1.82240832667657e-16,1.11382297541053,5.48148901486148e-17,0.364440001316632
0.01,0.11,2,1.03055223245578,0.345630625939026,9.74052578656457e-16,1.11192249968002,3.17013938971183e-16,0.362421464468137
0.01,0.12,2,1.01396121955214,0.340263344561054,1.25605668715393e-16,1.10988183512054,2.47943484320279e-17,0.360172101731193
0.01,0.13,2,0.996524491070194,0.334605878691851,6.74600756115848e-16,1.10774206416769,1.89891234247258e-16,0.357767024754709
0.01,0.14,2,0.978056642152492,0.328594801193528,4.75019464952001e-16,1.10548144846645,1.34881526520775e-16,0.355183536007991
0.01,0.15,2,0.958862582942007,0.322327409906633,6.00290343894991e-16,1.10313095632227,1.88624072958166e-16,0.352408944215028
0.01,0.16,2,0.938973007064198,0.315820969127224,8.5281002959193e-16,1.10069868828507,2.77171203198236e-16,0.349491707384532
0.01,0.17,2,0.918316455038052,0.309044400496253,1.47845026965323e-15,1.09817165797259,5.07074579807892e-16,0.346353021716223
0.01,0.18,2,0.89734146593966,0.302154198414343,7.40062850411449e-16,1.09560457647568,2.38161947845386e-16,0.343112396381828
0.01,0.19,2,0.875621282320229,0.29500040674083,8.99216953068743e-16,1.09294467975348,2.87903110639948e-16,0.339611166344068
0.01,0.2,2,0.853713963016492,0.2877803884242,1.30196417882922e-15,1.09026177108883,4.08974611988688e-16,0.336062709035449
0.01,0.21,2,0.831414764402145,0.280410136829031,1.74517162738119e-15,1.08752237675269,5.27030676045204e-16,0.332190642296536
0.01,0.22,2,0.809080938995909,0.273024701274285,2.01985001261566e-15,1.08477699491003,2.4342371651373e-16,0.328254307541678
0.01,0.23,2,0.786213645741087,0.26544835829912,1.64965087488637e-15,1.08196375143324,4.99298817352098e-16,0.324103457718212
0.01,0.24,2,0.763496370891636,0.257914210951875,1.91510761242408e-15,1.07916220231422,5.44283043114879e-16,0.319799969789391
0.01,0.25,2,0.740420968108918,0.250252220286352,1.88772473130525e-15,1.07631546408323,6.07112559010414e-16,0.315364946043424
0.01,0.26,2,0.717366228449489,0.242587075605922,9.88683961089531e-16,1.07346452414592,3.18253995205964e-16,0.310717626302439
0.01,0.27,2,0.694337331165388,0.234924651140336,3.02335874434803e-15,1.07061283222146,8.85366270315241e-16,0.305988576099473
